feature_a,feature_b,spearman_rho,mz_a,mz_b,rt_a,rt_b,mz_diff,rt_diff,candidate_isomer,candidate_isotope_or_adduct,high_corr_near_duplicate,high_corr_other,relation_type
FT-062,FT-196,0.5209022556390978,1078.713769906068,1079.2166019688184,1212.1759527027516,1212.162690219896,0.5028320627504854,0.013262482855679991,False,True,False,False,candidate_isotope_or_adduct
FT-162,FT-135,0.9500751879699249,1254.277029107562,1173.2301124568482,1499.404825285124,1442.9947789043065,81.04691665071368,56.41004638081745,False,False,False,True,high_corr_other
FT-162,FT-160,0.9695420369104579,1254.277029107562,1254.7781749513174,1499.404825285124,1499.4061441213764,0.5011458437554666,0.0013188362524942931,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-162,FT-165,0.9746548188653452,1254.277029107562,1255.2798171824015,1499.404825285124,1499.3447722912745,1.0027880748396,0.060052993849467384,False,True,True,True,candidate_isotope_or_adduct_correlated
FT-162,FT-149,-0.24582365003417636,1254.277029107562,1264.301168475248,1499.404825285124,1498.8110275470938,10.024139367686075,0.5937977380301618,False,True,False,False,candidate_isotope_or_adduct
FT-162,FT-157,-0.1639917976760082,1254.277029107562,1263.2947685123595,1499.404825285124,1498.9586431862058,9.017739404797567,0.4461820989181433,False,True,False,False,candidate_isotope_or_adduct
FT-162,FT-154,-0.22523581681476418,1254.277029107562,1263.7971017854209,1499.404825285124,1498.895810560801,9.520072677858934,0.5090147243229239,False,True,False,False,candidate_isotope_or_adduct
FT-162,FT-171,-0.1851537935748462,1254.277029107562,1262.7926388390904,1499.404825285124,1499.0089198979422,8.515609731528457,0.39590538718175594,False,True,False,False,candidate_isotope_or_adduct
FT-162,FT-150,0.04103896103896104,1254.277029107562,1265.276619401272,1499.404825285124,1499.076621782328,10.999590293710071,0.3282035027959864,False,True,False,False,candidate_isotope_or_adduct
FT-162,FT-167,0.20038277511961722,1254.277029107562,1265.77527779671,1499.404825285124,1499.0848223250168,11.498248689148113,0.3200029601071037,False,True,False,False,candidate_isotope_or_adduct
FT-068,FT-067,-0.8142447026657553,1150.2524730526775,1150.251969729645,1279.7884240559065,1245.3086840060384,0.0005033230324897886,34.47974004986804,True,False,False,False,candidate_isomer
FT-068,FT-065,0.8795352016404648,1150.2524730526775,1149.7477835102598,1279.7884240559065,1279.935188473766,0.5046895424177364,0.14676441785945826,False,True,False,False,candidate_isotope_or_adduct
FT-092,FT-061,0.8226110731373889,1251.3142498680247,1251.8151979857469,1273.8054275719012,1273.952845715492,0.500948117722146,0.14741814359081218,False,True,False,False,candidate_isotope_or_adduct
FT-092,FT-059,0.327136021872864,1251.3142498680247,1223.7919594716086,1273.8054275719012,1257.9046668683316,27.52229039641611,15.900760703569631,False,True,False,False,candidate_isotope_or_adduct
FT-092,FT-104,0.2732194121667806,1251.3142498680247,1222.2864765177096,1273.8054275719012,1258.1864030459938,29.0277733503151,15.619024525907435,False,True,False,False,candidate_isotope_or_adduct
FT-092,FT-140,0.3096103896103896,1251.3142498680247,1223.2883799925703,1273.8054275719012,1257.8617538028573,28.02586987545442,15.943673769043926,False,True,False,False,candidate_isotope_or_adduct
FT-092,FT-100,0.280082023239918,1251.3142498680247,1222.7890111601405,1273.8054275719012,1257.9887283196858,28.525238707884228,15.816699252215358,False,True,False,False,candidate_isotope_or_adduct
FT-092,FT-087,0.7736978810663021,1251.3142498680247,1252.3175410114536,1273.8054275719012,1273.902456757388,1.0032911434288962,0.09702918548691741,False,True,False,False,candidate_isotope_or_adduct
FT-092,FT-224,0.6071086807928913,1251.3142498680247,1253.32364366104,1273.8054275719012,1273.874816816318,2.009393793015306,0.06938924441669769,False,True,False,False,candidate_isotope_or_adduct
FT-092,FT-073,0.7136842105263158,1251.3142498680247,1252.8205095026694,1273.8054275719012,1273.817172792693,1.5062596346447208,0.01174522079190865,False,True,False,False,candidate_isotope_or_adduct
FT-092,FT-091,0.3188243335611757,1251.3142498680247,1251.314808260303,1273.8054275719012,1251.9082930023933,0.0005583922782079753,21.897134569507898,True,False,False,False,candidate_isomer
FT-092,FT-084,0.2617634996582365,1251.3142498680247,1224.2978759761004,1273.8054275719012,1257.7376008872648,27.01637389192433,16.06782668463643,False,True,False,False,candidate_isotope_or_adduct
FT-083,FT-093,0.7307997265892002,1224.8042649657891,1233.7846794103978,1299.2791674223463,1299.2759946740543,8.980414444608641,0.0031727482919450267,False,True,False,False,candidate_isotope_or_adduct
FT-083,FT-098,0.6614900888585099,1224.8042649657891,1234.285360466548,1299.2791674223463,1298.978903962394,9.481095500758784,0.300263459952248,False,True,False,False,candidate_isotope_or_adduct
FT-083,FT-142,0.8511278195488722,1224.8042649657891,1223.287004668688,1299.2791674223463,1299.8451740769872,1.5172602971010747,0.5660066546408871,False,True,False,False,candidate_isotope_or_adduct
FT-083,FT-085,0.8862064251537936,1224.8042649657891,1224.2975971419808,1299.2791674223463,1299.5622354883926,0.5066678238083568,0.28306806604632584,False,True,False,False,candidate_isotope_or_adduct
FT-083,FT-088,0.8549008885850992,1224.8042649657891,1223.7937689750972,1299.2791674223463,1299.7601011100369,1.0104959906918793,0.4809336876905945,False,True,False,False,candidate_isotope_or_adduct
FT-083,FT-081,0.5505673274094327,1224.8042649657891,1225.305158770853,1299.2791674223463,1299.0897146683544,0.5008938050639244,0.18945275399187267,False,True,False,False,candidate_isotope_or_adduct
FT-218,FT-024,0.9620232399179768,945.1499525476456,944.6434806058312,1013.699714864276,1013.805438811442,0.506471941814425,0.1057239471659841,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-218,FT-030,0.9703896103896104,945.1499525476456,943.6407760815548,1013.699714864276,1013.782160621757,1.5091764660908211,0.08244575748108218,False,True,True,True,candidate_isotope_or_adduct_correlated
FT-218,FT-027,0.9678468899521531,945.1499525476456,944.1420067072388,1013.699714864276,1013.8565207197244,1.0079458404068191,0.15680585544839687,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-008,FT-007,0.8700751879699248,1050.739663862885,1051.7428230998376,753.4570032840134,753.1931299912063,1.0031592369525697,0.263873292807034,False,True,False,False,candidate_isotope_or_adduct
FT-008,FT-009,0.9600546821599453,1050.739663862885,1049.7326640547776,753.4570032840134,753.5937523711316,1.0069998081073663,0.13674908711823264,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-008,FT-010,0.9039781271360219,1050.739663862885,1048.7247997662084,753.4570032840134,753.8246143446223,2.014864096676547,0.3676110606089651,False,True,False,False,candidate_isotope_or_adduct
FT-242,FT-151,-0.33372522214627476,1083.0169631809986,1088.6951060782058,1422.690822712629,1438.8803038529063,5.678142897207181,16.189481140277394,False,True,False,False,candidate_isotope_or_adduct
FT-242,FT-244,0.7944497607655503,1083.0169631809986,1083.0144831519058,1422.690822712629,1455.407052190095,0.0024800290927942115,32.716229477466186,True,False,False,False,candidate_isomer
FT-012,FT-011,0.7539302802460697,1210.8240555433492,1211.8279152595003,874.6067099501091,874.6133425350365,1.0038597161510552,0.006632584927388052,False,True,False,False,candidate_isotope_or_adduct
FT-229,FT-230,0.5444976076555024,975.1420796493152,975.6477809466752,1174.724661855747,1174.6013930519584,0.5057012973600195,0.12326880378850547,False,True,False,False,candidate_isotope_or_adduct
FT-057,FT-074,0.8875461380724539,1179.2722036799555,1178.7694962544108,1244.832670568563,1244.8608776216845,0.5027074255447133,0.028207053121604986,False,True,False,False,candidate_isotope_or_adduct
FT-057,FT-064,-0.20226930963773068,1179.2722036799555,1149.7500936653876,1244.832670568563,1245.272856166862,29.522110014567943,0.4401855982991947,False,True,False,False,candidate_isotope_or_adduct
FT-057,FT-070,-0.21208475734791524,1179.2722036799555,1150.753810446541,1244.832670568563,1245.2881515322938,28.5183932334146,0.4554809637309063,False,True,False,False,candidate_isotope_or_adduct
FT-057,FT-232,-0.19488721804511278,1179.2722036799555,1151.7625057823254,1244.832670568563,1245.2407794332655,27.509697897630076,0.4081088647026263,False,True,False,False,candidate_isotope_or_adduct
FT-057,FT-067,-0.2217088174982912,1179.2722036799555,1150.251969729645,1244.832670568563,1245.3086840060384,29.020233950310512,0.476013437475558,False,True,False,False,candidate_isotope_or_adduct
FT-057,FT-114,-0.25892002734108,1179.2722036799555,1151.256806499619,1244.832670568563,1245.2813146104488,28.01539718033655,0.44864404188592744,False,True,False,False,candidate_isotope_or_adduct
FT-227,FT-096,-0.20240601503759398,815.5263145478614,815.5252605920695,1257.9480855586548,1299.3577408679637,0.0010539557919173603,41.409655309308846,True,False,False,False,candidate_isomer
FT-080,FT-077,0.8200683526999316,1077.2019763854523,1077.705946239623,1212.614388815364,1212.451251396288,0.5039698541706912,0.16313741907606527,False,True,False,False,candidate_isotope_or_adduct
FT-080,FT-058,0.8303759398496241,1077.2019763854523,1078.208562682587,1212.614388815364,1212.3710107648494,1.0065862971346178,0.24337805051459327,False,True,False,False,candidate_isotope_or_adduct
FT-080,FT-222,0.7867122351332878,1077.2019763854523,1087.6997012829654,1212.614388815364,1212.1840644998792,10.49772489751308,0.4303243154847678,False,True,False,False,candidate_isotope_or_adduct
FT-080,FT-223,0.6363362952836638,1077.2019763854523,1088.2006657983875,1212.614388815364,1212.1002271969037,10.998689412935164,0.5141616184603208,False,True,False,False,candidate_isotope_or_adduct
FT-080,FT-196,0.5632262474367737,1077.2019763854523,1079.2166019688184,1212.614388815364,1212.162690219896,2.014625583366069,0.45169859546808766,False,True,False,False,candidate_isotope_or_adduct
FT-074,FT-064,-0.14498974709501025,1178.7694962544108,1149.7500936653876,1244.8608776216845,1245.272856166862,29.01940258902323,0.4119785451775897,False,True,False,False,candidate_isotope_or_adduct
FT-074,FT-070,-0.15023923444976076,1178.7694962544108,1150.753810446541,1244.8608776216845,1245.2881515322938,28.015685807869886,0.4272739106093013,False,True,False,False,candidate_isotope_or_adduct
FT-074,FT-232,-0.12103896103896104,1178.7694962544108,1151.7625057823254,1244.8608776216845,1245.2407794332655,27.006990472085363,0.3799018115810213,False,True,False,False,candidate_isotope_or_adduct
FT-074,FT-067,-0.17386192754613808,1178.7694962544108,1150.251969729645,1244.8608776216845,1245.3086840060384,28.5175265247658,0.44780638435395304,False,True,False,False,candidate_isotope_or_adduct
FT-074,FT-114,-0.20128503075871496,1178.7694962544108,1151.256806499619,1244.8608776216845,1245.2813146104488,27.512689754791836,0.42043698876432245,False,True,False,False,candidate_isotope_or_adduct
FT-007,FT-009,0.8643609022556391,1051.7428230998376,1049.7326640547776,753.1931299912063,753.5937523711316,2.010159045059936,0.4006223799252666,False,True,False,False,candidate_isotope_or_adduct
FT-007,FT-010,0.8437457279562542,1051.7428230998376,1048.7247997662084,753.1931299912063,753.8246143446223,3.0180233336291167,0.6314843534159991,False,True,False,False,candidate_isotope_or_adduct
FT-061,FT-059,0.21602187286397811,1251.8151979857469,1223.7919594716086,1273.952845715492,1257.9046668683316,28.023238514138257,16.048178847160443,False,True,False,False,candidate_isotope_or_adduct
FT-061,FT-104,0.11122351332877649,1251.8151979857469,1222.2864765177096,1273.952845715492,1258.1864030459938,29.528721468037247,15.766442669498247,False,True,False,False,candidate_isotope_or_adduct
FT-061,FT-140,0.20727272727272728,1251.8151979857469,1223.2883799925703,1273.952845715492,1257.8617538028573,28.526817993176564,16.091091912634738,False,True,False,False,candidate_isotope_or_adduct
FT-061,FT-100,0.1357758031442242,1251.8151979857469,1222.7890111601405,1273.952845715492,1257.9887283196858,29.026186825606374,15.96411739580617,False,True,False,False,candidate_isotope_or_adduct
FT-061,FT-087,0.7380724538619275,1251.8151979857469,1252.3175410114536,1273.952845715492,1273.902456757388,0.5023430257067503,0.050388958103894765,False,True,False,False,candidate_isotope_or_adduct
FT-061,FT-224,0.6990293916609706,1251.8151979857469,1253.32364366104,1273.952845715492,1273.874816816318,1.50844567529316,0.07802889917411449,False,True,False,False,candidate_isotope_or_adduct
FT-061,FT-073,0.8217634996582365,1251.8151979857469,1252.8205095026694,1273.952845715492,1273.817172792693,1.0053115169225748,0.13567292279890353,False,True,False,False,candidate_isotope_or_adduct
FT-061,FT-084,0.20150375939849624,1251.8151979857469,1224.2978759761004,1273.952845715492,1257.7376008872648,27.517322009646477,16.21524482822724,False,True,False,False,candidate_isotope_or_adduct
FT-044,FT-031,0.9520437457279562,923.1212556300736,923.62339275087,1057.6205174785268,1057.5964004037503,0.5021371207964194,0.024117074776540903,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-044,FT-033,0.9234176349965824,923.1212556300736,924.6276314779026,1057.6205174785268,1057.7246344641724,1.5063758478289628,0.10411698564553262,False,True,False,False,candidate_isotope_or_adduct
FT-044,FT-035,0.9429665071770335,923.1212556300736,924.1258165788284,1057.6205174785268,1057.66078474932,1.004560948754829,0.0402672707932652,False,True,False,False,candidate_isotope_or_adduct
FT-044,FT-248,0.8322624743677375,923.1212556300736,925.1361960129163,1057.6205174785268,1057.851741314575,2.014940382842724,0.23122383604822971,False,True,False,False,candidate_isotope_or_adduct
FT-044,FT-032,0.850909090909091,923.1212556300736,923.6242483918668,1057.6205174785268,1071.5163479969956,0.5029927617931662,13.895830518468756,False,True,False,False,candidate_isotope_or_adduct
FT-044,FT-036,0.8867532467532467,923.1212556300736,924.1258325459404,1057.6205174785268,1071.4321892574976,1.004576915866778,13.811671778970776,False,True,False,False,candidate_isotope_or_adduct
FT-044,FT-045,0.8288448393711552,923.1212556300736,923.1220202532094,1057.6205174785268,1071.5859281352352,0.0007646231357512079,13.9654106567084,True,False,False,False,candidate_isomer
FT-044,FT-034,0.7715105946684894,923.1212556300736,924.6284568794596,1057.6205174785268,1071.194488617538,1.5072012493859575,13.573971139011064,False,True,False,False,candidate_isotope_or_adduct
FT-031,FT-033,0.9441148325358851,923.62339275087,924.6276314779026,1057.5964004037503,1057.7246344641724,1.0042387270325435,0.12823406042207353,False,True,False,False,candidate_isotope_or_adduct
FT-031,FT-035,0.9453178400546821,923.62339275087,924.1258165788284,1057.5964004037503,1057.66078474932,0.5024238279584097,0.0643843455698061,False,True,False,False,candidate_isotope_or_adduct
FT-031,FT-248,0.8676965140123035,923.62339275087,925.1361960129163,1057.5964004037503,1057.851741314575,1.5128032620463046,0.2553409108247706,False,True,False,False,candidate_isotope_or_adduct
FT-031,FT-032,0.8430622009569378,923.62339275087,923.6242483918668,1057.5964004037503,1071.5163479969956,0.0008556409967468426,13.919947593245297,True,False,False,False,candidate_isomer
FT-031,FT-036,0.8919480519480519,923.62339275087,924.1258325459404,1057.5964004037503,1071.4321892574976,0.5024397950703587,13.835788853747317,False,True,False,False,candidate_isotope_or_adduct
FT-031,FT-045,0.8396992481203007,923.62339275087,923.1220202532094,1057.5964004037503,1071.5859281352352,0.5013724976606682,13.98952773148494,False,True,False,False,candidate_isotope_or_adduct
FT-031,FT-034,0.7607108680792891,923.62339275087,924.6284568794596,1057.5964004037503,1071.194488617538,1.005064128589538,13.598088213787605,False,True,False,False,candidate_isotope_or_adduct
FT-241,FT-153,0.39680109364319893,1083.3479141235127,1088.6918828508271,1473.3785589320328,1473.446015556528,5.3439687273144045,0.0674566244952075,False,True,False,False,candidate_isotope_or_adduct
FT-241,FT-240,0.7269446343130553,1083.3479141235127,1083.3466638903149,1473.3785589320328,1455.299982043751,0.0012502331978794246,18.07857688828176,True,False,False,False,candidate_isomer
FT-241,FT-152,0.46832535885167464,1083.3479141235127,1088.69277311038,1473.3785589320328,1455.33623852908,5.344858986867166,18.042320402952782,False,True,False,False,candidate_isotope_or_adduct
FT-241,FT-127,0.4400546821599453,1083.3479141235127,1089.3621822179891,1473.3785589320328,1455.0379438086263,6.014268094476392,18.34061512340645,False,True,False,False,candidate_isotope_or_adduct
FT-241,FT-123,0.4764183185235817,1083.3479141235127,1089.0265712685955,1473.3785589320328,1455.280496632148,5.678657145082752,18.09806229988476,False,True,False,False,candidate_isotope_or_adduct
FT-151,FT-153,0.22351332877648666,1088.6951060782058,1088.6918828508271,1438.8803038529063,1473.446015556528,0.003223227378612137,34.56571170362167,True,False,False,False,candidate_isomer
FT-151,FT-244,-0.4406015037593985,1088.6951060782058,1083.0144831519058,1438.8803038529063,1455.407052190095,5.680622926299975,16.526748337188792,False,True,False,False,candidate_isotope_or_adduct
FT-151,FT-240,-0.45495557074504445,1088.6951060782058,1083.3466638903149,1438.8803038529063,1455.299982043751,5.348442187890896,16.419678190844706,False,True,False,False,candidate_isotope_or_adduct
FT-151,FT-152,0.15641831852358168,1088.6951060782058,1088.69277311038,1438.8803038529063,1455.33623852908,0.0023329678258505737,16.455934676173683,True,False,False,False,candidate_isomer
FT-151,FT-127,0.1749008885850991,1088.6951060782058,1089.3621822179891,1438.8803038529063,1455.0379438086263,0.6670761397833758,16.157639955720015,False,True,False,False,candidate_isotope_or_adduct
FT-135,FT-139,0.9142036910457964,1173.2301124568482,1174.234578749382,1442.9947789043065,1443.187753176186,1.0044662925338343,0.19297427187962057,False,True,False,False,candidate_isotope_or_adduct
FT-135,FT-119,0.9372795625427205,1173.2301124568482,1173.7328914728205,1442.9947789043065,1443.2962636993905,0.5027790159722372,0.3014847950839794,False,True,False,False,candidate_isotope_or_adduct
FT-169,FT-163,0.8357074504442925,1335.3236370967948,1337.3318321701493,1551.257112257207,1551.0732220065731,2.0081950733545,0.1838902506337945,False,True,False,False,candidate_isotope_or_adduct
FT-169,FT-166,0.9068215994531784,1335.3236370967948,1336.829587591733,1551.257112257207,1551.163342823527,1.5059504949381335,0.09376943367988133,False,True,False,False,candidate_isotope_or_adduct
FT-117,FT-236,0.9310184552289815,1034.319112072233,1034.9898999251243,1419.481401442064,1419.3602150227453,0.6707878528911806,0.12118641931874663,False,True,False,False,candidate_isotope_or_adduct
FT-117,FT-124,-0.5475598086124402,1034.319112072233,1039.6588042265028,1419.481401442064,1419.321667147817,5.339692154269642,0.1597342942470732,False,True,False,False,candidate_isotope_or_adduct
FT-117,FT-208,0.3492276144907724,1034.319112072233,1034.3174542653558,1419.481401442064,1455.555851617301,0.0016578068773469568,36.07445017523696,True,False,False,False,candidate_isomer
FT-117,FT-116,0.7861380724538619,1034.319112072233,1034.3156777245072,1419.481401442064,1386.2288582150331,0.0034343477259426436,33.252543227030856,True,False,False,False,candidate_isomer
FT-117,FT-130,-0.6396992481203008,1034.319112072233,1040.3294064561312,1419.481401442064,1419.1001653827748,6.010294383898099,0.3812360592892219,False,True,False,False,candidate_isotope_or_adduct
FT-117,FT-137,-0.5919070403280929,1034.319112072233,1039.9948749944976,1419.481401442064,1419.220544280622,5.675762922264539,0.26085716144189064,False,True,False,False,candidate_isotope_or_adduct
FT-033,FT-035,0.9387833219412167,924.6276314779026,924.1258165788284,1057.7246344641724,1057.66078474932,0.5018148990741338,0.06384971485226743,False,True,False,False,candidate_isotope_or_adduct
FT-033,FT-248,0.8596582365003418,924.6276314779026,925.1361960129163,1057.7246344641724,1057.851741314575,0.5085645350137611,0.1271068504026971,False,True,False,False,candidate_isotope_or_adduct
FT-033,FT-032,0.8781954887218045,924.6276314779026,923.6242483918668,1057.7246344641724,1071.5163479969956,1.0033830860357966,13.791713532823223,False,True,False,False,candidate_isotope_or_adduct
FT-033,FT-036,0.8864524948735475,924.6276314779026,924.1258325459404,1057.7246344641724,1071.4321892574976,0.5017989319621847,13.707554793325244,False,True,False,False,candidate_isotope_or_adduct
FT-033,FT-045,0.8477922077922078,924.6276314779026,923.1220202532094,1057.7246344641724,1071.5859281352352,1.5056112246932116,13.861293671062867,False,True,False,False,candidate_isotope_or_adduct
FT-033,FT-034,0.7860013670539986,924.6276314779026,924.6284568794596,1057.7246344641724,1071.194488617538,0.0008254015569946205,13.469854153365532,True,False,False,False,candidate_isomer
FT-059,FT-104,0.8688995215311005,1223.7919594716086,1222.2864765177096,1257.9046668683316,1258.1864030459938,1.5054829538989907,0.2817361776621965,False,True,False,False,candidate_isotope_or_adduct
FT-059,FT-140,0.9149419002050581,1223.7919594716086,1223.2883799925703,1257.9046668683316,1257.8617538028573,0.5035794790383079,0.042913065474294854,False,True,False,False,candidate_isotope_or_adduct
FT-059,FT-100,0.8900341763499658,1223.7919594716086,1222.7890111601405,1257.9046668683316,1257.9887283196858,1.002948311468117,0.08406145135427323,False,True,False,False,candidate_isotope_or_adduct
FT-059,FT-087,0.22441558441558443,1223.7919594716086,1252.3175410114536,1257.9046668683316,1273.902456757388,28.525581539845007,15.997789889056548,False,True,False,False,candidate_isotope_or_adduct
FT-059,FT-224,0.33161995898838004,1223.7919594716086,1253.32364366104,1257.9046668683316,1273.874816816318,29.531684189431417,15.970149947986329,False,True,False,False,candidate_isotope_or_adduct
FT-059,FT-073,0.19655502392344498,1223.7919594716086,1252.8205095026694,1257.9046668683316,1273.817172792693,29.02855003106083,15.91250592436154,False,True,False,False,candidate_isotope_or_adduct
FT-059,FT-086,-0.3176213260423787,1223.7919594716086,1252.3224421698592,1257.9046668683316,1252.0492024447103,28.53048269825058,5.8554644236212425,False,True,False,False,candidate_isotope_or_adduct
FT-059,FT-091,-0.32609706083390294,1223.7919594716086,1251.314808260303,1257.9046668683316,1251.9082930023933,27.52284878869432,5.996373865938267,False,True,False,False,candidate_isotope_or_adduct
FT-059,FT-088,-0.22031442241968557,1223.7919594716086,1223.7937689750972,1257.9046668683316,1299.7601011100369,0.001809503488630071,41.855434241705325,True,False,False,False,candidate_isomer
FT-059,FT-084,0.8447026657552973,1223.7919594716086,1224.2978759761004,1257.9046668683316,1257.7376008872648,0.505916504491779,0.16706598106679849,False,True,False,False,candidate_isotope_or_adduct
FT-064,FT-070,0.9683663704716337,1149.7500936653876,1150.753810446541,1245.272856166862,1245.2881515322938,1.0037167811533436,0.015295365431711616,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-064,FT-232,0.9296787423103212,1149.7500936653876,1151.7625057823254,1245.272856166862,1245.2407794332655,2.012412116937867,0.032076733596568374,False,True,False,False,candidate_isotope_or_adduct
FT-064,FT-067,0.9752836637047163,1149.7500936653876,1150.251969729645,1245.272856166862,1245.3086840060384,0.5018760642574307,0.03582783917636334,False,True,True,True,candidate_isotope_or_adduct_correlated
FT-064,FT-065,-0.7914149008885851,1149.7500936653876,1149.7477835102598,1245.272856166862,1279.935188473766,0.0023101551278159604,34.66233230690386,True,False,False,False,candidate_isomer
FT-064,FT-114,0.9330963773069036,1149.7500936653876,1151.256806499619,1245.272856166862,1245.2813146104488,1.5067128342313936,0.008458443586732756,False,True,False,False,candidate_isotope_or_adduct
FT-104,FT-140,0.8772658920027341,1222.2864765177096,1223.2883799925703,1258.1864030459938,1257.8617538028573,1.0019034748606828,0.32464924313649135,False,True,False,False,candidate_isotope_or_adduct
FT-104,FT-100,0.9026657552973343,1222.2864765177096,1222.7890111601405,1258.1864030459938,1257.9887283196858,0.5025346424308736,0.19767472630792327,False,True,False,False,candidate_isotope_or_adduct
FT-104,FT-091,-0.28894053315105944,1222.2864765177096,1251.314808260303,1258.1864030459938,1251.9082930023933,29.02833174259331,6.2781100436004635,False,True,False,False,candidate_isotope_or_adduct
FT-104,FT-084,0.8097060833902939,1222.2864765177096,1224.2978759761004,1258.1864030459938,1257.7376008872648,2.0113994583907697,0.448802158728995,False,True,False,False,candidate_isotope_or_adduct
FT-009,FT-010,0.9200546821599453,1049.7326640547776,1048.7247997662084,753.5937523711316,753.8246143446223,1.0078642885691806,0.23086197349073245,False,True,False,False,candidate_isotope_or_adduct
FT-070,FT-232,0.9186056049213944,1150.753810446541,1151.7625057823254,1245.2881515322938,1245.2407794332655,1.0086953357845232,0.04737209902827999,False,True,False,False,candidate_isotope_or_adduct
FT-070,FT-067,0.9676555023923445,1150.753810446541,1150.251969729645,1245.2881515322938,1245.3086840060384,0.5018407168959129,0.020532473744651725,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-070,FT-071,-0.7960628844839371,1150.753810446541,1150.7515985354444,1245.2881515322938,1279.6007579597722,0.002211911096537733,34.312606427478386,True,False,False,False,candidate_isomer
FT-070,FT-114,0.9617498291182501,1150.753810446541,1151.256806499619,1245.2881515322938,1245.2813146104488,0.50299605307805,0.0068369218449788605,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-140,FT-087,0.2063978127136022,1223.2883799925703,1252.3175410114536,1257.8617538028573,1273.902456757388,29.029161018883315,16.040702954530843,False,True,False,False,candidate_isotope_or_adduct
FT-140,FT-073,0.1735885167464115,1223.2883799925703,1252.8205095026694,1257.8617538028573,1273.817172792693,29.53212951009914,15.955418989835835,False,True,False,False,candidate_isotope_or_adduct
FT-140,FT-086,-0.36248803827751197,1223.2883799925703,1252.3224421698592,1257.8617538028573,1252.0492024447103,29.034062177288888,5.812551358146948,False,True,False,False,candidate_isotope_or_adduct
FT-140,FT-142,-0.2409295967190704,1223.2883799925703,1223.287004668688,1257.8617538028573,1299.8451740769872,0.0013753238822573621,41.98342027412991,True,False,False,False,candidate_isomer
FT-140,FT-091,-0.28128503075871497,1223.2883799925703,1251.314808260303,1257.8617538028573,1251.9082930023933,28.026428267732626,5.953460800463972,False,True,False,False,candidate_isotope_or_adduct
FT-140,FT-084,0.8782228298017771,1223.2883799925703,1224.2978759761004,1257.8617538028573,1257.7376008872648,1.009495983530087,0.12415291559250363,False,True,False,False,candidate_isotope_or_adduct
FT-077,FT-058,0.8979904306220096,1077.705946239623,1078.208562682587,1212.451251396288,1212.3710107648494,0.5026164429639266,0.080240631438528,False,True,False,False,candidate_isotope_or_adduct
FT-077,FT-222,0.7160902255639098,1077.705946239623,1087.6997012829654,1212.451251396288,1212.1840644998792,9.99375504334239,0.2671868964087025,False,True,False,False,candidate_isotope_or_adduct
FT-077,FT-223,0.6676418318523581,1077.705946239623,1088.2006657983875,1212.451251396288,1212.1002271969037,10.494719558764473,0.35102419938425555,False,True,False,False,candidate_isotope_or_adduct
FT-077,FT-196,0.5245933014354067,1077.705946239623,1079.2166019688184,1212.451251396288,1212.162690219896,1.5106557291953777,0.2885611763920224,False,True,False,False,candidate_isotope_or_adduct
FT-058,FT-222,0.6982911825017089,1078.208562682587,1087.6997012829654,1212.3710107648494,1212.1840644998792,9.491138600378463,0.18694626497017452,False,True,False,False,candidate_isotope_or_adduct
FT-058,FT-223,0.6622556390977443,1078.208562682587,1088.2006657983875,1212.3710107648494,1212.1002271969037,9.992103115800546,0.27078356794572755,False,True,False,False,candidate_isotope_or_adduct
FT-058,FT-196,0.5377990430622009,1078.208562682587,1079.2166019688184,1212.3710107648494,1212.162690219896,1.0080392862314511,0.2083205449534944,False,True,False,False,candidate_isotope_or_adduct
FT-193,FT-075,-0.011455912508544087,1068.7043278235449,1076.704086348371,1173.5611587867572,1165.0016465840235,7.99975852482612,8.559512202733686,False,True,False,False,candidate_isotope_or_adduct
FT-193,FT-053,-0.2312781954887218,1068.7043278235449,1097.723992703951,1173.5611587867572,1176.67239430599,29.019664880406026,3.1112355192328778,False,True,False,False,candidate_isotope_or_adduct
FT-193,FT-192,0.49993164730006834,1068.7043278235449,1068.7037715820934,1173.5611587867572,1157.8147203461158,0.0005562414514770353,15.746438440641441,True,False,False,False,candidate_isomer
FT-193,FT-220,-0.22725905673274094,1068.7043278235449,1098.2292261588002,1173.5611587867572,1176.4712324222012,29.52489833525533,2.9100736354439505,False,True,False,False,candidate_isotope_or_adduct
FT-193,FT-052,0.9230348598769651,1068.7043278235449,1069.2070748658969,1173.5611587867572,1173.5811959662594,0.5027470423519844,0.020037179502196523,False,True,False,False,candidate_isotope_or_adduct
FT-193,FT-249,0.549583048530417,1068.7043278235449,1069.709184439815,1173.5611587867572,1158.0681524278946,1.0048566162702173,15.493006358862658,False,True,False,False,candidate_isotope_or_adduct
FT-193,FT-250,0.9109501025290498,1068.7043278235449,1069.708344315076,1173.5611587867572,1173.681223284433,1.004016491531047,0.12006449767568483,False,True,False,False,candidate_isotope_or_adduct
