sample,FT-145,FT-015,FT-174,FT-188,FT-028,FT-156,FT-217,FT-146,FT-172,FT-089,FT-079,FT-002,FT-006,FT-005,FT-051,FT-004,FT-168,FT-040,FT-245,FT-243,FT-238,FT-110,FT-202,FT-060,FT-069,FT-095,FT-225,FT-066,FT-159,FT-206,FT-043,FT-038,FT-115,FT-158,FT-046,FT-161,FT-063,FT-101,FT-200,FT-105,FT-155,FT-072,FT-186,FT-076,FT-056,FT-133,FT-203,FT-023,FT-050,FT-018,FT-078,FT-178,FT-102,FT-233
20241106-297-LMU-10,7.183926918519454,7.525149032545681,1.4407418008228143,4.458132545106472,6.254841899627849,7.481758178836787,5.200757654706603,5.369249498655247,2.140258479295517,7.644660458978998,6.632304314106673,7.634274293423072,9.926211778235569,10.59501337506307,4.589775312061866,8.897061785894978,8.481223441602353,6.716255248558536,4.721799861796788,5.060423429245197,4.637137588851244,8.064278239603969,4.727084308415889,6.094355378931707,6.76080056576886,7.832996086963859,4.176175685718867,7.1738301820445445,7.163511932485902,5.082988684298377,7.794111640821095,6.10716998871497,5.185278570161015,6.969612347774915,8.379559993702948,7.783488775428306,7.194710881476899,10.715317540156429,4.479743889819428,10.596215697121629,7.025486947936261,5.08487138668417,4.379879158447649,9.953557935825518,7.801546888941715,7.493649398840662,7.231654491024628,7.513510864603634,8.365141509552757,7.896671556820537,6.634854020713405,7.278603489107093,6.250957078114592,6.817568559380399
20241106-297-LMU-17,7.140409685604228,7.560797789837422,0.0,4.281759648900573,6.207366383711967,7.379259779655315,4.743897909194619,5.381434733388881,0.0,7.653449395500641,3.6103386169781992,7.794831432402558,10.08184313312227,10.753520609148655,4.468160848145437,9.057310252212533,8.433611593391905,6.575371833030044,4.2032707104512115,5.041068227100953,4.381662166908781,8.035394769066931,4.715228977583818,5.939099242034914,6.738280814709952,7.825640390439005,2.7319482551400727,7.151775734542542,7.02788603708187,4.99604167276644,7.745343726222138,6.047869885385807,4.933642136255816,7.007543745815623,8.334736302314383,7.763450881344185,7.065546110271947,10.688925870575218,4.543785566356747,10.612421210175969,6.9755748238659,4.6085597814428025,4.068888895515183,9.826789490642483,7.665791355316009,7.371883404701709,7.224803609271928,7.597584324074112,8.261854133542403,8.005444342941162,6.4793120858113955,7.156991790114998,6.243088834027777,6.754289115109332
20241106-297-LMU-12,7.145032861177092,7.523959149537086,2.0561483245455836,4.448674083514061,6.253776052121507,7.513307083697874,5.028167812049885,5.314784779494376,2.7096370857295384,7.66708214107432,3.2891692503596492,7.790127994121558,10.074911328582191,10.784739317018031,4.452167913224824,9.04703172023492,8.295091247320338,6.705956630968562,4.407451407650977,4.924454553325418,4.462351682064821,7.991554696189428,4.95194764130675,5.978746042929345,6.714993597437032,7.790488898671971,3.8442426666606897,7.167266390168524,6.99871345357091,4.760221936602932,7.817288592528204,6.118168528502471,5.179315712251913,6.946763675278309,8.405238521334521,7.683982489822672,7.098713967422078,10.682776853410651,4.385046890065033,10.601004272681953,6.938289166145423,4.7658396147005915,4.156986897934773,9.87766342859772,7.791229137560999,7.3736787309796386,7.222667646359625,7.5232976286747935,8.36739965328425,7.942847551975812,6.6495945874658915,7.21883399298249,6.253115771088428,6.734699667277961
20241106-297-LMU-20,7.176437335578255,7.603504722077037,2.4659819337493736,4.652759779719191,6.2483346161374,7.532257989036271,4.8733066797083735,5.516127996104626,0.0,7.653203155061307,4.178465649302967,7.642578488832538,9.891945660166424,10.601123144423807,4.276637786713784,8.895843001454187,8.35609752877746,6.718249238344533,4.213025036975698,5.1911763223194765,4.49688673849884,8.014456379430026,4.963484051705017,5.948792628354846,6.7180231625898195,7.877573623271182,3.8633303267350434,7.169566646136114,6.9658332568220755,5.1068873070392495,7.867763950637916,6.046976483660452,5.216458908313455,6.829155893108082,8.459123471004093,7.645246121232777,7.181270667816516,10.686113842334922,4.304971950896103,10.60599575313151,6.950640457143597,4.792390557470495,4.123026294392105,9.891778281441976,7.791667992005472,7.293607918386838,7.292345492767805,7.493452882986464,8.383151154785056,7.983339800845501,6.700637382148838,7.351584652035192,6.311225759105471,6.805349307611734
20241106-297-LMU-14,7.221634496552317,7.580107337705253,5.02917988207089,4.333909876159424,6.387970471738355,7.504402054437384,4.810322743203667,5.3244279342166,1.9999545562408585,7.667262597619141,4.212332039468893,7.2752483291446035,9.591604174582436,10.389137489024991,4.723213141221106,8.560570005376885,8.443210086715789,6.771347405669216,4.935907151218588,5.2073497665547634,4.619804688473658,8.118523965273706,5.034538978149987,6.023195449210566,6.830426959814462,7.875134153953529,3.864906344184242,7.242221551334904,6.957728950741914,5.28667501712735,7.861110221004603,6.073852513211739,5.3002446855718,6.979315120675595,8.483180721486791,7.751719338059299,7.174741078913542,10.7639328655916,4.6476410316271926,10.680395006166865,6.898804861611227,5.0016345322924565,4.3841802770829865,9.947695721699073,7.7764043553042015,7.466335935937731,7.424563605130589,7.4016355067926725,8.403348594298937,7.821178934543913,6.769339736659061,7.26966956029882,6.21721757676496,6.86489971475833
20241106-297-LMU-25,7.1731270688980375,7.618263775070903,1.840823645854598,4.597821381895562,6.354090928743412,7.420944032807079,4.678215080994043,5.46213331184671,2.449238883287887,7.765465325055508,4.183546153979311,6.987588392727949,9.238217863858177,10.008660877956165,4.43916626916148,8.117394234147252,8.419183949560374,6.7838893903702475,4.670375829801492,5.087189071657861,4.674900494610857,8.076313157665288,4.946444047680311,5.973508023837944,6.7473720531679815,7.914622115316144,4.0645851500837615,7.275551866176052,6.824137003490776,4.961042694687894,7.834744095589577,6.106902047044023,5.4234515433456565,6.925508753088005,8.456522039812969,7.775784585275451,7.141520830459348,10.804024882052092,4.434705244777532,10.731440936864244,7.025878078266118,4.80176982494918,4.346302008297017,9.996102590584233,7.821825695305715,7.494293226750047,7.472522242095008,7.51847461002139,8.420836735620652,7.982243144902871,6.696267459028236,7.301606230785394,6.18120870019271,6.831560771233703
20241106-297-LMU-5,6.465492931440205,7.530171351174994,0.0,4.1253856906475495,5.977085307621718,7.3666131732747875,4.793912218818444,4.130139158719865,0.0,7.640702439098121,2.83838462529289,7.565463918880059,9.874615078140359,10.594123513480536,4.529118101460193,8.772531277202635,8.372685064688946,6.634161228936308,4.809495768859911,5.216611868312459,4.579418380498165,8.027652519392591,4.895092697540312,6.21994544939105,6.737116295736374,7.807269660322791,2.986273260895777,7.249537206071893,6.736264765067738,5.02587802590402,7.8943434088236835,6.026315180404033,5.35696789048252,6.982245100704642,8.478087184023794,7.804851139113183,7.15539431896658,10.782148277284938,4.4270059707998755,10.703106819241293,7.08747553819272,5.003496122874453,4.50139367626936,9.926666596269369,7.747426458769267,7.365943614819369,7.392483405185831,7.41354851279267,8.425994285824736,7.822400888185911,6.5726236595044965,7.147166183572267,6.205855527008505,6.780754480294261
20241106-297-LMU-3,7.194617941923382,7.544604932396122,0.0,4.242019546449081,5.982846799041771,7.431321029647308,4.836976329370603,5.33403314549595,0.0,7.622809754726579,4.1709044817477965,7.618436220600932,9.861903420073014,10.561668624807524,4.3723877277000645,8.824322067556277,8.49348434616211,6.744065405991642,4.660805989086655,5.27645652772813,4.7361670556973525,8.054519046708917,5.008280899422066,6.07719003972111,6.8247504154893965,7.880177363952901,4.048053038495702,7.225174738532097,6.861001938574948,5.194750239819661,7.849251739439022,6.232819526555525,5.287487490902995,7.136425497155939,8.414730248315553,7.9271877197043095,7.129521815985636,10.732626173506961,4.437086496888011,10.654307463899533,6.951975150499611,4.889029622812726,4.280406120735848,9.961355821384798,7.8404233422412215,7.314959629346392,7.502004992154738,7.561284533462606,8.372593750376108,7.981037871827742,6.65533274079564,7.263051242007548,6.23514433127181,6.832575107368536
20241106-297-LMU-7,7.0825890058413705,7.599804475458087,2.730607320831448,4.093636484596357,6.289909085525907,7.422922478171865,4.9575347620960715,5.399850717298665,2.249790183060381,7.583637616826455,4.261535891581323,7.575057304953666,9.923305046629139,10.611027726429885,4.666270667322229,8.789500447295872,8.404106824873594,6.734874026462721,5.078275844974851,5.268978713816138,4.482352822138953,8.036155874703343,4.853341183751149,6.067269368623631,6.775485737598959,7.87125656585754,3.697277031538278,7.250680965001952,6.761547895408454,5.169534698375991,7.891666183820007,5.909439243764002,4.9753664303164005,6.958819844973007,8.459119167210456,7.8357717315022635,7.199601106728022,10.681822526950288,4.4938533553332425,10.589183109701649,6.918749801370729,4.659091172786476,4.343157812718567,9.975333717260897,7.81408282148616,7.221666797363659,7.482698286998222,7.4792787648930465,8.392199942648217,7.918749408962683,6.722230521702696,7.298438924807121,6.173502478959049,6.8235744245603955
20241106-297-LMU-19,7.1222338355931285,7.59274231094258,0.0,4.505868101390976,6.379427488771015,7.513581838632238,4.835606861692327,5.408449120668007,1.7673569232169608,7.638423632441844,3.9719048524996285,7.38230426033566,9.690508631417483,10.471383068538557,4.623470865213474,8.686640264087334,8.311954049370865,6.57071432134899,5.068136993221718,5.238592004356387,4.6133370102580935,8.045964203765624,5.044058594886126,5.997640418759017,6.708826006897039,7.812341905925807,4.000756242564558,7.261925047384786,6.646963269736667,5.061131533298976,7.837174000712625,5.970618487080839,5.047038064053467,6.931926624661016,8.437359094040339,7.773565410116518,7.134559198440635,10.766381500901723,4.5199739886094665,10.677935083918701,6.9309767828661775,4.97179042422734,4.5265436307217435,9.888080902849392,7.769489485877214,7.259000857541411,7.497246668949114,7.473388128700167,8.381646845379288,7.887996838367214,6.617454348542382,7.199992699566737,6.238075300471876,6.801403278924233
20241106-297-LMU-11,7.383879186463923,7.490695732884398,0.0,4.350888692695654,6.262961097762527,7.438130812754793,4.885035293481075,5.338734814469185,1.6697708554621444,7.731734161999298,3.664637436655511,7.110090754837157,9.452297273572917,10.213657047218797,4.533466259537395,8.314325537237004,8.30907002252884,6.603787783280121,4.699353521655017,5.25434638120471,4.794455307559769,8.126639378122366,5.404632723240361,5.875456321754492,6.784906996222308,7.875011864110739,6.054499035252964,7.267820458290461,6.643336198755417,5.085394908677701,7.8779585605298985,6.09665806768192,5.259322084879952,6.818162527010063,8.407654551683992,7.691464211369071,7.192919505876952,10.772929131475678,4.694026770851464,10.81755513545307,6.830675964738325,4.716062023480715,4.290795931663393,9.9536643753845,7.854304420438895,7.516571677765932,7.77038335904012,7.162584950200593,8.397921913502618,7.581127325816988,6.566821446358203,7.141172939315109,6.233628561614337,6.677628290415201
20241106-297-LMU-2,7.272198152474624,7.639316031253881,5.260230939805188,4.613729450083272,6.261679677273887,7.480484165388819,4.926220812161361,5.48028711411739,2.7068745479064247,7.573983367898162,4.427784600096155,7.296049798395437,9.607079233948856,10.349464090691566,4.801121495555133,8.55373039892606,8.466872080472093,6.768017104430461,4.935048013534751,5.465024507321335,4.6773394843773195,8.132775429111653,5.097599763806654,6.049028960546045,6.809550527749637,7.82353311043474,3.133166413296149,7.288092327573209,6.955268016269083,5.452468568314851,7.836110420423348,6.1733671805416535,5.219175367149287,7.043536430712765,8.441226635952042,7.866159363557441,7.295820850822893,10.629589956574081,4.657747556732502,10.664689553998507,6.87740961674818,5.254082173817071,4.20248826634906,9.972117749453743,7.8989357835647995,7.582893984851229,7.710606748762898,7.573389725754391,8.403071079191616,7.973755659817362,6.719809268033934,7.299869343030288,6.161022586220796,6.821296278357062
20241106-297-LMU-1,7.181859393910478,7.6489136570396195,0.0,4.475589779138233,5.9966787452621695,7.482030572596862,4.846041497368148,5.346656649484817,0.0,7.518843583537996,4.643341479014164,7.419882972707021,9.810781728830797,10.546135661999651,4.75473055116679,8.775633532900578,8.347122834519435,6.718128791693564,4.990076544386845,5.147440381264433,4.685323935993019,8.070210341972938,5.1103848707674056,6.188318919323683,6.881706183681235,7.847198778867163,3.588401207201005,7.3325672705977505,6.6951334536998806,5.286952917307276,7.890881957423331,6.178093987331992,5.2447813776934575,7.009154230924918,8.443889215271152,7.819780123473403,7.134405001929394,10.731897471783666,4.3337010260538475,10.641734134609997,6.850755437299334,5.124655688286976,4.3512735889013525,9.895531522006355,7.812933979345886,7.357599844638349,7.5305440976983,7.462729760625529,8.402028517281689,7.90502990702611,6.724784249831293,7.262181438168911,6.285805141777445,6.824977768020289
20241106-297-LMU-13,7.303228751437561,7.603600369385693,2.062972937249,4.836266068160442,6.007402336601536,7.44097346379551,4.860260682452101,5.141366231474361,3.4664877770744806,7.525373624818179,3.1793664247427675,7.255572455287473,9.608269847898592,10.360667124138617,4.820863191011942,8.578334851510055,8.398027211599917,6.800424042903554,5.0737614778274285,5.370806287402293,4.601184015721581,8.0153723643234,5.401789176866788,6.0787312052771,6.839562899546895,7.8010421583713905,4.070128949899772,7.296877811194812,6.819091743997277,5.167433763089366,7.840148923953508,6.217872321638871,5.232589896471353,6.978880998903025,8.43918323613317,7.767820464294169,7.251026660808938,10.61148124172626,4.673747116368149,10.638304060674766,6.789738013281343,5.1360898651957365,4.481659786111778,9.952308675664085,8.009472214239068,7.544390300040112,7.692602144333153,7.488758371541373,8.376729731059049,7.966632266505232,6.695612845546289,7.26083996521345,6.399686244358109,6.866963634282891
20241106-297-LMU-22,7.131327911721362,7.493498894814388,2.260793998410556,7.222858299604911,5.144787134308629,7.404624092451585,4.576366040875963,5.374370601312812,3.4583582462528835,7.609578181541593,2.516222455391258,7.340726337506873,9.714106289420773,10.473741098645808,4.610424783540335,8.64459914149545,8.42562944247998,6.623705167590859,4.651794941976063,5.15539855701291,4.633593751859863,8.085968900344765,5.002605067629596,6.0888349930482555,6.777272810653856,7.922439049403233,3.9331876091179727,7.22868058027063,6.779670883623686,5.195254201561078,7.853038606392232,6.2114919075490675,5.247063994282871,7.039174548282213,8.432435356946566,7.914421787287737,7.097418395243941,10.78316749743114,4.16741842499103,10.69775213059174,6.9985809863176645,5.0885856911195075,4.109960368195679,9.920665723251894,7.801071468839332,7.2497425780971,7.534801978509572,7.409504181869658,8.389342888769255,7.961306650855465,6.616266997321915,7.182673405530249,6.292906729207671,6.789022218313927
20241106-297-LMU-4,7.279493933961287,7.583721705077705,5.004055201085183,7.173986088668878,6.10379882224056,7.4998584455829445,4.712573032214601,5.414623303860618,1.5057022693776905,7.6723139321347205,3.5474735832375632,7.331421493481219,9.592245981050283,10.330128869098314,4.479850905885698,8.497862901369723,8.400604304493966,6.698521121420447,4.843077146867908,5.202191290997139,4.689453640122778,8.08625865429702,5.281928943350971,5.893983658103439,6.807974173671879,7.7996255132408985,4.360884359782799,7.180040707634324,6.63817975044384,5.317111006147034,7.793193118795046,6.172022995141444,5.116437167799844,6.960498543211194,8.410183291708925,7.746969881826495,7.154218827038093,10.75576197738578,4.117561893780644,10.76573993986365,6.921485294936246,4.792530317212928,4.153348068844154,10.002315686165078,7.842097528930756,7.45413758317192,7.75569008035271,7.459624513746147,8.35793805521212,7.883250000668272,6.608279882230351,7.217565236901344,6.289124829741512,6.785370320908028
20241106-297-LMU-15,7.22721348097842,7.564949702850378,3.9201670310085808,4.422453914048216,6.148801876913741,7.456403617487313,4.5822282642286885,5.2768305953611065,0.0,7.597218834806631,3.9438313141448518,7.541823339756435,9.885171933613204,10.603159411035035,4.827576382975648,8.848344966588524,8.451617777965303,6.768640758090658,4.918129819068093,5.252578600002957,4.847712155088609,8.097350614528745,4.9682359560320215,6.155035250170717,6.840715145596648,7.8340140070907465,4.439383850678548,7.174922794967489,6.801315104060149,5.2815709405177955,7.80172673620395,6.246083658055735,5.213101393957373,7.181239263470086,8.447090702635313,7.944059389996258,7.178545885118493,10.729153346930323,4.155394457786794,10.584414515135267,6.800992049399179,4.993912692594963,4.4105018380162635,9.883739030103891,7.826888791442328,7.266122298131045,7.500238877020226,7.552008982289028,8.361758260408036,7.976107342601808,6.749928435537212,7.380702836278442,6.254536803511918,6.9199908322557775
20241106-297-LMU-16,6.675913011554888,6.203095906609493,0.0,4.638070488810079,5.4031208748766835,6.343583264170149,4.305616791307726,4.986852468155939,1.632428169907397,7.550709644952137,3.539874549442475,7.457784241252956,9.754379284347095,10.466327824893428,4.983612324212804,8.720317674859233,8.389393565816002,6.6684304674811585,4.977646966916799,5.557981288085386,4.828117207133304,8.12531308233538,5.394543672283144,6.056818992656041,6.920552988700858,7.911046090744895,4.112963979797416,7.312366770342816,6.708140289823002,5.477034602118657,7.9138394037090105,6.074147191888411,5.424400654353486,6.9530732384922675,8.492816300213557,7.8055063519424195,7.2516929295457535,10.674437730363925,4.357974418103333,10.686947989070928,6.1673574252185785,4.862635616586436,4.277573888073088,10.020334483740672,7.983853495084095,7.4595645925215015,7.782498656180884,7.415799330127433,8.435744041917383,7.924918471557968,6.844603016389567,7.109830859844169,6.422013526238794,6.903876329455804
20241106-297-LMU-18,7.187004606661852,7.220451903301854,0.0,4.434183723159028,4.245006372786981,7.452332929359367,4.640873540140328,4.834693095574908,0.0,7.672028149058593,4.012740297787875,7.164598994749889,9.56930558074633,10.29743530789303,4.699878133911889,8.504680828669734,8.58801735313895,6.65556662612974,5.041040196908102,5.1244092398508085,4.50302827467057,8.054518539420803,5.077564223177516,6.062877892667574,6.742278268923801,7.7941937345318655,4.210023818719666,7.175238275308446,6.9214182060654155,5.217051137135473,7.724772962800474,6.124762996935949,5.26229197995973,7.105786577571057,8.470123491598144,7.975599520772646,7.078298013923629,10.787532685408285,3.808499067907993,10.707525315657081,6.960302688097836,5.137719915277999,3.6918146480683784,9.924172673741502,7.873455230578237,7.251745515823364,7.506652285702982,7.6267896924452945,8.357011245860301,8.060959743390484,6.658955645371007,7.182455257301147,6.127302543993297,6.85725608864087
20241106-297-Dunn-18,6.768387864452404,6.780386934961894,2.4031399082459974,4.724355428420206,5.653005277087415,7.5084300118085245,4.59722359443156,5.580869026366189,5.885566060496478,7.574247893343156,4.614238733182628,7.275331953880686,9.53929689716405,10.28367411316183,4.955589255235431,8.484270948994611,8.288292550535044,6.920374830335902,4.853071170525155,5.434051653053958,4.202534925662784,8.088056320409233,5.170009910517549,6.162789263610446,6.918673000651328,7.884700726797711,4.256939959658566,7.2874550085316745,6.597676679717824,5.463324139362465,8.295704093847126,6.27849268985724,4.90688447309276,6.924413138319803,8.830205654967939,7.656199109203777,7.263193079587869,10.714457398545774,4.65688084079329,10.622188701059654,6.669271219737821,5.11081227825963,4.142522750161718,10.073008345837488,7.9195985911087154,6.842837519799536,7.5696093850588575,7.3345775447262715,8.787372892766825,7.771493972503809,6.770553921159061,7.357591611612229,6.474605247857275,6.916894321273996
20241106-297-Dunn-27,6.662562902391916,7.616468902380468,0.0,4.277353449406382,6.267274378095796,7.524294014025916,4.508198621307478,5.43371190712379,4.184265769838671,7.557135639278594,3.7473125373618283,6.036768932490032,8.364262290747662,9.218234495944786,4.807396029765094,7.276458418085826,8.717790636389026,6.560538784306876,4.743535293683098,5.365932503476902,4.323959493994603,8.01836482670074,5.349065722511001,6.081260991300203,6.687114085006884,7.834628278542608,4.566989504469309,7.209658707950092,7.013427745389659,5.35525485036076,8.101758520440564,6.058016332246804,4.835300682701897,7.286666924526849,8.710784049205671,8.161277016126943,7.145913753627119,10.744415742382525,4.545164437536255,10.710957610283728,7.2012096818783276,4.909384673892641,3.985032875043323,10.08071729671154,7.907867627434267,6.82309448544894,7.699727079958615,7.766105213646342,8.604972002194684,8.199643268761587,6.6177939733790065,7.14731054239006,6.25064326725452,6.806776631996297
20241106-297-French-3,3.0516373265706176,6.364319527629745,4.704008099260197,4.184146583871889,5.564852483754758,5.563432274049542,4.518437669108387,3.6962374477553412,5.320952193890158,7.620123859353071,4.478635244490329,7.341424447879489,9.731528064969726,10.464655314983847,4.743414233514301,8.595967877073393,8.333327664761525,6.782811114500383,4.628213240190449,5.284779127246077,3.041753453996185,7.975158001883361,5.324702043678644,5.7910773325990235,6.742224725694227,7.862510278934395,4.213083137096066,7.307618923828453,6.730448186451983,5.418989383358441,8.351604138051604,6.003330644398063,4.645063276418498,6.979992978948463,8.941976860544159,7.846874234598848,7.181864326899044,10.67622045715713,4.675654215621239,10.591901425340481,6.939164625373693,4.846142241056167,4.252700279814416,9.993336747817569,7.7512729927082855,6.719488328755912,7.561587446996179,7.490935064268724,8.936323964115847,7.947918767303791,6.808370123254609,7.514691475188199,6.438017248745216,6.672960770836573
20241106-297-French-22,6.04603855389984,6.993124763512656,4.251086045937718,7.466207232020163,5.251461012609836,7.508679256139875,4.1094802934019965,5.073247445666597,5.079786599271008,7.624357433642066,3.5764617125110134,7.414928647809509,9.771142071377232,10.504840793978307,4.680327608476855,8.709585122489408,8.425678018977859,6.58767393421113,4.5053510306610995,5.445405150786586,3.887027736236288,8.030867265567444,5.420331795799536,5.989023187615586,6.856241399937246,7.771652727825801,4.325170306785796,7.255095160143531,6.65997411386182,5.641460440833553,8.378013847978455,6.057857680782229,4.556976773671125,7.0733904621900985,9.014856276808482,7.856263470025977,7.230151329423922,10.673854982972536,4.698849115329779,10.595192429903049,6.876453731413553,4.837456977942517,4.423845658763913,10.06892863030424,7.785055285599911,6.612421683798128,7.644565626283203,7.5147909801888835,8.95380574603417,7.929019906081748,6.74483597076439,7.27661566527415,6.463299651137066,6.724427494205749
20241106-297-French-23,6.317276808766215,5.138350757077005,4.665498052337624,7.419535474691033,0.0,6.688819894261366,3.398787986423866,5.335926017231265,5.350502211120541,7.583644362750843,3.30657274708034,7.369908470970826,9.65219734715391,10.406670902211903,4.7690920855274035,8.639064980089811,8.370891281828845,6.74388470537322,4.7657365725105505,5.332783583957005,3.8181877513456612,7.97603734419086,5.4077811857548355,5.938425203609657,6.800103899205546,7.824950414048279,4.10040037466682,7.31621654390663,6.764160740803424,5.666482137133033,8.399126356246994,6.092716674247438,4.603951543350299,7.034807575946653,9.029438588797374,7.822656737270127,7.208040770138282,10.687451795995647,4.932635418876729,10.631990346412344,6.568715905966299,4.639362035791463,4.184489366269708,10.05376118318629,7.856042246982119,6.773754789224914,7.771951852883244,7.505753916618554,8.956420814889809,7.919136231348842,6.929051941723465,7.470376339121069,6.410758174856423,6.762731508548086
20241106-297-LMU-9,4.195283232439155,6.2731337837137575,2.6842386152807514,4.407987110705375,4.02862605980255,3.603819230590151,4.899682840846225,0.0,2.561444186010135,7.688481943478539,4.294357648143854,7.199853935881461,9.533174571435048,10.293170497422278,4.507799632946026,8.478085476550588,8.192616256198104,6.723859143509382,5.0444773807430385,5.36486887360509,4.212213183577396,6.7994323253207405,5.097747561791123,5.960870701635236,6.813786761679852,7.952854763867154,4.2673256462172215,7.297939857145578,6.61872676647716,5.136576203473045,7.870865973811707,6.279674048043913,5.208109387158628,6.988463073528297,8.52965484500586,7.796281566870825,7.267448585076866,10.840225314975514,4.70610880343415,10.763675817464513,7.067704703984264,4.612193867487904,4.041615337633344,9.991963551153752,7.878341469589144,7.5196893202398885,7.5093206820998155,7.449259284141319,8.43584998432802,7.849934461919184,6.667155732392776,6.518971418522681,6.29732830263334,6.864414685929889
20241106-297-LMU-21,6.984454481766639,7.516845181331302,2.2414632505876337,4.586521621831446,6.198641568302046,7.37641633753621,7.366544646707518,5.259072253674619,1.899185235160391,7.669063219126422,2.733015513834935,6.72396842281594,9.109761668920731,9.984876832103087,4.433331097316197,8.09755179432391,8.83521371839571,6.433720745739864,4.9220504416614785,5.0652562808135775,4.258053989383446,7.906592150490289,5.014448246786096,5.850010564210712,6.656973708280988,7.799047658902444,6.0998878613083125,7.2059754371156375,7.152530266948944,5.2069153643278066,7.717588923475576,5.829209057131147,5.0149093445035415,7.457667036479673,8.328966254062115,8.229093959748296,7.107402289714749,10.744490116145883,4.704078498326701,10.665544700281815,7.2686645349380425,4.920446706199535,4.017402699207317,9.953246130731417,7.688877500176636,7.208519964303426,7.379706710988212,7.8866172939951085,8.285637336065601,8.30453337226145,6.564112185850096,7.10501417138973,6.195753514220031,6.598552897549084
