feature,blank_mean_intensity,blank_median_intensity,blank_detection_rate,qc_mean_intensity,qc_median_intensity,qc_detection_rate,bio_mean_intensity,bio_median_intensity,bio_detection_rate,blank_to_qc_ratio,blank_to_bio_ratio,log10_blank_to_qc_ratio,log10_blank_to_bio_ratio,blank_dominant_flag,mz,mz max,mz min,mz std,rt,rt end,rt max,rt min,rt start,rt std
FT-167,0.0,0.0,0.0,1510.4056100065832,1578.5532520499332,1.0,1471.9942995958702,1501.2747732873431,1.0,0.0006616357603672282,0.0006788892531860845,-3.179381029890742,-3.168201066150948,False,1265.77527779671,1265.8486863418618,1265.707657435392,0.0369358244064868,1499.0848223250168,1514.3265804167722,1501.8588201157356,1496.4021384769785,1481.4138917000043,1.312509119610498
FT-194,0.0,0.0,0.0,1353.6654370993724,1410.7087708189047,1.0,1490.218355578404,1497.1344150664154,1.0,0.0007381896463980164,0.0006705926038659352,-3.1318320503673225,-3.17354124082358,False,1106.736189796707,1106.8013071714472,1106.6793317132142,0.0322864849836996,1180.3607794138811,1194.835010057088,1183.154158165373,1177.6877652976746,1167.7071170592574,1.3268503508308518
FT-049,0.0,0.0,0.0,1522.3020678960027,1464.250245738855,1.0,1495.8747306938267,1438.92819967352,1.0,0.0006564686158282502,0.0006680585753067547,-3.182786031643676,-3.175185456959746,False,1097.2225774589213,1097.2878628497194,1097.1653132091003,0.0314364831833364,1176.9292956095635,1192.3969943706786,1179.3552542462571,1174.287214808062,1163.250109913586,1.1924514707526237
FT-000,0.0,0.0,0.0,1524.5693513985927,1507.524169411825,1.0,1520.2090964400466,1527.5853059925896,1.0,0.0006554929797739003,0.0006573718250437846,-3.1834319551741763,-3.182188913716869,False,359.10876783781686,359.1305908171334,359.0901221835452,0.0109547170734129,543.8463735187979,561.2708790330984,546.6978027845545,539.9411557086032,528.714226872086,1.6839009587493627
FT-119,0.0,0.0,0.0,1461.413215491092,1450.0328696986041,1.0,1541.7701287998061,1490.12030019975,1.0,0.0006838012604147527,0.0006481847044691923,-3.1650701030266024,-3.1883012214417343,False,1173.7328914728205,1173.8032504310777,1173.6726629889213,0.0333763897511305,1443.2962636993905,1461.1698659261056,1446.2752528351923,1440.3320215371118,1432.0197194417306,1.3310233171334998
FT-002,0.0,0.0,0.0,1466.5399815071848,1473.2588579889111,1.0,1545.1114211635718,1538.4668377789296,1.0,0.0006814124402750414,0.0006467839162894357,-3.1665899419546903,-3.189240788322834,False,889.6499309783783,889.7022159640214,889.6015469549808,0.0255523760494532,609.0997423566134,627.7172511456954,611.7465009922388,606.4265533909693,596.7890463679698,1.324647395195849
FT-053,0.0,0.0,0.0,1524.2772033612134,1454.2422273497984,1.0,1545.9222911821005,1507.2687705496255,1.0,0.0006556185313701183,0.0006464448833016927,-3.1833487793876243,-3.1894684976951893,False,1097.723992703951,1097.786081052441,1097.6690565594126,0.0319027810183028,1176.67239430599,1190.5241737784906,1178.8370264710347,1174.3201926093266,1163.6889744852956,1.0738120033017726
FT-191,0.0,0.0,0.0,1478.790400013751,1502.5966095200624,1.0,1556.997987590423,1590.4239947540857,1.0,0.0006757713795080084,0.0006418493528008887,-3.17020020555454,-3.1925668923744537,False,996.1601236401428,996.2186492772656,996.110795668755,0.0284715935311538,1136.386402786609,1153.94223276774,1138.371931479331,1134.0748031589246,1126.063989003498,1.108437168086034
FT-029,0.0,0.0,0.0,1413.8118931456133,1541.50014715516,1.0,1576.3136563485332,1697.447400008773,0.9873417721518988,0.0007068077423187729,0.0006339893121289464,-3.150698701910174,-3.1979180634472053,False,1845.2657451181792,1845.3735977845588,1845.168910499205,0.0528826872786653,1070.965956893128,1085.9088605244974,1073.2973908373,1068.1964103160765,1063.1140670776354,1.2396830023498544
FT-052,0.0,0.0,0.0,1452.0044694646954,1518.9469824170646,1.0,1587.1778762350439,1529.449741285318,1.0,0.0006882291286883737,0.0006296523928230342,-3.1622669501967615,-3.200899141882724,False,1069.2070748658969,1069.267262316396,1069.1527914655323,0.0310318689959965,1173.5811959662594,1189.0482915242503,1175.8907247598563,1171.315212620077,1163.561102549235,1.1500091708878202
FT-193,0.0,0.0,0.0,1463.187158065923,1514.1712528176713,1.0,1597.994580114639,1573.7416728208552,1.0,0.0006829727979044168,0.0006253929890921242,-3.1655965934711308,-3.2038469916822607,False,1068.7043278235449,1068.7687486413256,1068.6522719222885,0.0303495491247058,1173.5611587867572,1188.1107673645054,1175.798036250536,1171.238443259308,1163.5870780944826,1.073615958423335
FT-130,0.0,0.0,0.0,1690.3564335303488,1539.8941167962728,1.0,1608.7007876410769,1566.9117195138151,1.0,0.0005912414321283607,0.0006212334662924791,-3.2282351397109363,-3.2067451565579965,False,1040.3294064561312,1040.3900491717618,1040.2756843475045,0.0298022321977683,1419.1001653827748,1433.8092028576395,1421.1078526689091,1416.7725438654402,1405.8145236969008,1.0330371323009613
FT-221,0.0,0.0,0.0,1428.0417919737756,1535.8146031269803,1.0,1628.1225668534369,1681.4212196412327,1.0,0.0006997695977937859,0.0006138273573433131,-3.1550449298114036,-3.21195375963428,False,1005.6756059707232,1005.7351871901508,1005.6206808174506,0.0294205207121462,1156.2008704897985,1172.2008562088015,1158.7916354985457,1153.40959517587,1141.539906588467,1.314394711507909
FT-179,0.0,0.0,0.0,1503.3908726355257,1550.407631759108,1.0,1628.9613210581952,1632.6628294145032,1.0,0.0006647208635666016,0.0006135114907823611,-3.1773606898287645,-3.212177298728928,False,728.4969707230775,728.5374900581327,728.4606010611253,0.0212811240501545,1014.0492700576092,1031.0792793022397,1016.8041164703352,1011.1718983749886,1001.4421236646056,1.3515994807877785
FT-121,0.0,0.0,0.0,1594.7126915775868,1640.2420764114704,1.0,1637.7530177913106,1632.9664120617642,0.9873417721518988,0.0006266792294616389,0.000610220081454243,-3.2029546992360145,-3.2145135044594872,False,1558.995169070793,1559.0819550228848,1558.9198968448936,0.042817280695425,1419.464297181073,1435.8906794118377,1421.563979355039,1417.0187324451276,1406.8921053540569,1.117459420027129
FT-012,0.0,0.0,0.0,1649.2667877752604,1662.3477050580764,1.0,1685.487226865253,1692.3905467474206,1.0,0.0006059626282294083,0.0005929484576404076,-3.2175541594215473,-3.2269830562735486,False,1210.8240555433492,1210.8955600828046,1210.7624399714518,0.0348255069275807,874.6067099501091,886.9375662181682,876.9385692997641,872.1006850718126,862.2934988270636,1.2505477918517685
FT-048,0.0,0.0,0.0,1621.3277249601028,1724.6808470707863,1.0,1691.4868725225535,1685.0074733344973,1.0,0.0006163982681271088,0.0005908465325403428,-3.2101385901740866,-3.228525308841302,False,995.6559728029966,995.70918172837,995.6074428817482,0.0273435726814712,1136.486651444235,1153.569062908047,1138.6681222264142,1133.988936628819,1126.1802677626015,1.1929094187675182
FT-015,0.0,0.0,0.0,1659.047450135412,1729.5676458587275,1.0,1708.2639694258492,1766.0976636658854,1.0,0.0006023924195169415,0.0005850471418618303,-3.220120501918041,-3.2328091379766506,False,1685.172273985871,1685.2705514689096,1685.0893153104369,0.0491659417086484,962.883033571473,978.8590223892908,965.5223748060172,960.160472210801,950.0644366637516,1.3022834918697654
FT-152,0.0,0.0,0.0,1974.5319659039872,1935.6362861666357,1.0,1715.5749488670483,1488.2893588475988,1.0,0.0005061927709898677,0.0005825553965237621,-3.295684061354035,-3.234662770283633,False,1088.69277311038,1088.7531592942134,1088.6355161607228,0.0305833539223234,1455.33623852908,1466.4624174348594,1456.9608822617963,1452.985883470457,1444.6656153752283,1.0657414549985278
FT-184,0.0,0.0,0.0,1611.1087325989288,1616.295880578683,1.0,1728.8440071627454,1701.2725815764325,1.0,0.0006203055537003822,0.0005780868077464277,-3.2073943305057853,-3.238006941346737,False,809.0412002643465,809.0880344897744,808.9996841611195,0.0236203538121697,1121.032321128916,1139.3550392750944,1123.4003501883312,1118.4709922131613,1104.8390810677215,1.311603084577435
FT-096,0.0,0.0,0.0,1763.1303685987662,1745.0351967864394,1.0,1764.4417510043286,1768.0264466824117,1.0,0.0005668515308164506,0.0005664304695587479,-3.246530676187506,-3.24685339302077,False,815.5252605920695,815.5724826653777,815.4837884085781,0.0230239980275139,1299.3577408679637,1319.7332979838072,1301.576686001449,1296.8377586315107,1285.7117818196627,1.124421705883728
FT-023,0.0,0.0,0.0,1768.6488499031534,1813.7834149393975,1.0,1765.02677748713,1769.4357784918316,1.0,0.0005650838583342263,0.0005662428298074249,-3.247887098181658,-3.2469972843076507,False,1373.9225103480585,1374.0029575632857,1373.8540674237456,0.0405870910542427,980.4212867734888,997.417253063569,983.3517791601566,977.5795583957146,968.2150490053244,1.401590404635891
FT-156,0.0,0.0,0.0,1732.6610796448417,1769.0701202807338,1.0,1781.6178278982027,1869.881035490993,0.9873417721518988,0.0005768140103859633,0.000560972735911124,-3.2389641994685565,-3.2510582455728665,False,1560.001369125993,1560.0914572782103,1559.9171022035998,0.0453103280372081,1419.237135066407,1434.9778151004848,1421.147539593874,1416.8768402638188,1406.173628949106,1.0870526004769543
FT-057,0.0,0.0,0.0,1750.840616587273,1792.4425729203763,1.0,1845.0049849261718,1741.9295750759372,1.0,0.0005708281852421488,0.0005417103464864119,-3.2434945912810544,-3.2662328694542517,False,1179.2722036799555,1179.3415370035414,1179.2139907053818,0.0342749572089302,1244.832670568563,1260.2540539156994,1247.2750431006125,1242.2433003120475,1231.9048456991884,1.2191820975445251
FT-003,0.9617734652309612,0.0,0.16666666666666666,3676.3871476726326,3701.451652401385,1.0,3662.649151960913,3628.490842431508,1.0,0.000533469386401848,0.0005354697963316033,-3.272890497885665,-3.2712650209226153,False,355.11192836605056,355.13277183397463,355.093652971269,0.0105076185153148,543.9952686842126,566.9512848143872,547.1645032631232,540.6818824875846,526.9432134831192,1.6090714270597912
FT-203,0.0,0.0,0.0,1680.5062875592694,1788.4100457066343,1.0,1899.6893734520645,1845.0542838052236,1.0,0.0005947048829960157,0.0005261248965599166,-3.2256984955859442,-3.278911146629451,False,1033.9851251097311,1034.0431134347784,1033.93021982602,0.0303773301958856,1419.5994173936797,1436.3402098797728,1421.5891002033584,1417.1693973731028,1406.504333983076,1.2292331845144575
FT-007,0.0,0.0,0.0,1879.438143583619,1946.9414070172575,1.0,1966.5781172310283,1973.3045734098127,1.0,0.0005317909570235923,0.000508239033176126,-3.2742590520141266,-3.2939319838310523,False,1051.7428230998376,1051.8068419482154,1051.6884774309774,0.0298114969532383,753.1931299912063,769.2830906743592,755.954961975586,750.5326793002214,740.815522359763,1.2930408108826212
FT-137,0.0,0.0,0.0,2048.669283254314,1795.9693919295228,1.0,1986.5901475320702,1925.590148067801,1.0,0.000487883585986259,0.0005031218338658346,-3.311683792741404,-3.2983268352846746,False,1039.9948749944976,1040.0556074818528,1039.9401829519206,0.0296340304782202,1419.220544280622,1435.4423992450425,1420.738403699792,1416.9777064725702,1405.3065377539317,1.0235389125370007
FT-089,0.0,0.0,0.0,2032.678384664808,1940.479728517963,1.0,2004.552453040848,2028.630248842623,1.0,0.0004917198351227107,0.0004986157297874635,-3.3082822726726286,-3.3022340249655353,False,1233.2816716646137,1233.3544547572506,1233.2180624334412,0.0354944446073147,1299.4896330327,1318.851755163174,1301.5338470303554,1296.9599185364402,1284.7912920438337,1.2163430138721094
FT-212,0.0,0.0,0.0,1780.0740063048067,1927.5626427024167,1.0,2021.1720356725284,2007.3727710994349,1.0,0.0005614589828721937,0.0004945177672123346,-3.2506819654273373,-3.3058181002980276,False,1034.6524894655838,1034.712526312989,1034.5946546772016,0.0289896148038387,1419.5355960078075,1437.3696770828783,1421.3266819845712,1417.0516013166043,1406.067496310462,1.0710088590038451
FT-106,0.0,0.0,0.0,2500.145921880725,2755.8175622568106,1.0,2060.10467864037,1939.3959046404836,1.0,0.0003998167365013452,0.0004851767163323606,-3.39813903008272,-3.314100049130707,False,1231.808475840107,1231.8816441917318,1231.7485069533702,0.0346626482309744,1298.7819691151412,1313.5432695305844,1301.0484503119612,1296.3875712884785,1285.6570666769262,1.139751591946598
FT-033,0.0,0.0,0.0,1829.7184043410064,1964.3505788682419,1.0,2081.8192407556708,2046.84115179052,1.0,0.0005462336521164567,0.0004801184761655978,-3.2626215475535223,-3.3186515809661183,False,924.6276314779026,924.6807686357288,924.5813200631654,0.0267202128252625,1057.7246344641724,1064.7632179679465,1060.2593047973908,1055.5224966533283,1045.0483313759592,1.245241008611443
FT-093,0.0,0.0,0.0,2081.5751006820055,2028.6333076936762,1.0,2098.945292126125,2108.388277328215,1.0,0.00048017476040720843,0.00047620288192723974,-3.3186006716508243,-3.322207980620954,False,1233.7846794103978,1233.854648992817,1233.7185235688678,0.0352441991492743,1299.2759946740543,1319.445562362675,1301.19133468601,1296.8841705286684,1284.2519822328006,1.1438939901940073
FT-022,0.0,0.0,0.0,1931.4354881676734,1974.8289274444764,1.0,2142.89192603724,2176.9683364958446,1.0,0.0005174816991941063,0.00046644142265529,-3.286105004478875,-3.331202888712585,False,1454.994982263801,1455.078441648726,1454.920198358498,0.0427925433009234,1013.8599853437128,1031.0396689111074,1016.4947372485714,1011.0331473889784,999.7792065798594,1.343328762546636
FT-128,0.0,0.0,0.0,2183.8080818278986,2250.9765622731957,1.0,2240.983609768542,2220.2591659739155,0.9873417721518988,0.00045770610623307453,0.00044603359080900597,-3.339413293634226,-3.350632433320017,False,1559.5001805325464,1559.5898928598965,1559.4213651654734,0.0452821540101573,1419.26972000283,1434.98844392838,1421.1230373671274,1417.110955369115,1406.1567343434988,1.0686491312695778
FT-035,1.1058868377504043,0.0,0.16666666666666666,4211.875180568749,4464.113610305645,1.0,4722.8107311364165,4823.51983375679,1.0,0.0004998692692020617,0.000445802543245374,-3.301143561839544,-3.350857458255329,False,924.1258165788284,924.180160162224,924.0777586734384,0.0272409259607433,1057.66078474932,1064.7259970025725,1060.338482301454,1055.0311780453726,1043.0294036865268,1.2380418932721453
FT-107,0.0,0.0,0.0,2094.548256323321,2313.8026460538595,1.0,2288.0459951910393,2280.361095699243,1.0,0.00047720208636689614,0.0004368632181707393,-3.321297666226236,-3.3596545193049367,False,1397.901805271989,1397.9834075650972,1397.8282910010066,0.0396093255769532,1341.8330587617788,1358.3836253996826,1343.8904369989768,1339.4186134601964,1327.118866212901,1.1558570366518297
FT-055,0.0,0.0,0.0,2115.397088771124,2205.3035836225226,1.0,2319.184162529318,2308.3377344646287,1.0,0.00047250112245270825,0.0004310002697845602,-3.325597155462785,-3.3655224579926113,False,1105.7327676680493,1105.7968689408365,1105.676441948791,0.0323388959277148,1180.3586166880116,1197.1622159404142,1183.040199087054,1177.5454495086724,1165.815387848887,1.3546287736842515
FT-059,0.0,0.0,0.0,2204.6761641712146,2300.4718237163465,1.0,2327.9947783095095,2311.4749611474863,1.0,0.00045337571137771764,0.0004293697904835345,-3.3435417499730202,-3.3671685148318433,False,1223.7919594716086,1223.8635611861732,1223.7311229497138,0.0347144077413259,1257.9046668683316,1269.0074929226648,1259.707712335104,1255.611618909438,1246.198078112655,1.0683033401089197
FT-161,0.0,0.0,0.0,2261.558763434563,2275.4969130748264,1.0,2361.594763048152,2264.630784379613,1.0,0.0004419774708887563,0.00042326344561512054,-3.354599867569596,-3.3733892369669216,False,1255.783773964013,1255.857464327852,1255.718137993478,0.0376269232141806,1499.2176641397284,1516.2742759870457,1501.9539524350391,1496.516673083489,1484.1305376135774,1.3130847980307403
FT-026,0.0,0.0,0.0,2186.174014664266,2248.5729891088713,1.0,2379.8562416629434,2390.788043197115,1.0,0.0004572109915787845,0.00042001695965546224,-3.3398833374967176,-3.3767331730876315,False,727.9951742528884,728.0375875622003,727.9575827820195,0.0214790515447573,1014.168080213055,1032.1152803172229,1016.9923818887036,1011.3062294193828,999.9946789119542,1.3691867366597237
FT-109,0.0,0.0,0.0,2167.6842351855566,2367.6817531662036,1.0,2385.7754150304945,2348.8068321745104,1.0,0.00046110908345974033,0.0004189753228152903,-3.336196322461603,-3.377811555746728,False,1396.899301617407,1396.9803416469035,1396.8265741735293,0.0398332420027345,1341.7972869078426,1357.880144119264,1344.0520152636232,1339.454277055849,1326.836228992628,1.118430322145405
FT-054,0.0,0.0,0.0,2203.0198745656503,2280.901887590543,1.0,2390.9400985896914,2408.174330321824,1.0,0.0004537164167800763,0.0004180706701600131,-3.3432155064117235,-3.3787502994059646,False,1106.2349666883931,1106.2984588554452,1106.1774103781204,0.0320626708743715,1180.403233758563,1196.6204858595336,1183.2722565479864,1177.6164536741317,1165.9355028214,1.351917574115685
FT-166,0.0,0.0,0.0,2406.167023633026,2369.1872348909765,1.0,2414.4030079228264,2382.0237918727944,1.0,0.0004154260963955655,0.00041400958627602676,-3.3815062252669583,-3.3829896027955737,False,1336.829587591733,1336.9071768270933,1336.758166890643,0.0395924658268704,1551.163342823527,1568.0353767641172,1553.9326980453293,1548.4241335389538,1538.6801701207305,1.3142761731910406
FT-027,0.8618677005823497,0.0,0.16666666666666666,4362.503124337215,4459.6867527734885,1.0,4630.398994955113,4416.634384307826,1.0,0.00042669104330368826,0.00040200978205731,-3.369886473345539,-3.395763379149798,False,944.1420067072388,944.1949828507568,944.0933831173212,0.0274536438076089,1013.8565207197244,1035.1988995593508,1016.3542223052108,1011.098491583856,998.5545121068548,1.2940592342849382
FT-117,0.0,0.0,0.0,2195.771428348932,2468.6747867415975,1.0,2505.263229243117,2413.024568207576,1.0,0.00045521349517532115,0.0003990003876416431,-3.3417848714080245,-3.3990266823820616,False,1034.319112072233,1034.3791365004477,1034.2691452052984,0.0295539645166638,1419.481401442064,1437.173489695009,1421.2976504376825,1417.141106790319,1405.209990791653,1.1360127306637906
FT-095,0.0,0.0,0.0,2506.461190989754,2578.6188415447596,1.0,2547.379080017163,2557.2383847807105,1.0,0.0003988097616798115,0.0003924062977291688,-3.399234219989792,-3.406264031243468,False,1296.8385481999308,1296.9145054717983,1296.7740241235522,0.036768193553219,1325.9004245551305,1343.095463462498,1328.046641465988,1323.3579718833523,1306.2086665112035,1.192316158113339
FT-073,0.0,0.0,0.0,2413.939758906413,2474.2832831013093,1.0,2549.0933288341007,2538.3096895686685,1.0,0.00041408900421302535,0.00039214251050850705,-3.3829063016710346,-3.4065560751225594,False,1252.8205095026694,1252.8927190429526,1252.7570309093385,0.0359474530824347,1273.817172792693,1288.2634181766712,1275.9684910424037,1271.3181247571324,1262.248121408315,1.1541148926103488
FT-024,0.0,0.0,0.0,2409.190144825427,2466.292316756343,1.0,2585.8877684174813,2469.751994282204,1.0,0.0004149050240483956,0.00038656489555082094,-3.3820513063055544,-3.4127775873503707,False,944.6434806058312,944.698424554808,944.5961664284048,0.0273795383944055,1013.805438811442,1033.3746827166992,1016.416349113882,1011.063984934316,999.63219974352,1.2871316138365452
FT-056,0.0,0.0,0.0,2542.5988142845426,2560.6073098329716,1.0,2639.3203689380357,2537.2078538133555,1.0,0.00039314375930045307,0.00037874191774773543,-3.40544861386237,-3.4216566261200323,False,1178.2689676482953,1178.3381296315554,1178.209676243099,0.0346187918603327,1244.9133772041282,1263.400026280825,1247.491725418386,1242.276386378739,1231.3467261131775,1.2773380949643511
FT-114,0.0,0.0,0.0,2379.22740320011,2479.7873271359667,1.0,2651.104896086979,2696.9969681091025,1.0,0.0004201279250274761,0.0003770589924536695,-3.376618450853629,-3.4235906972933785,False,1151.256806499619,1151.3231198517683,1151.2053092518372,0.0333565268257377,1245.2813146104488,1261.8825232464346,1247.5078771979656,1242.7542043970964,1230.7061763431725,1.1684670730987647
FT-036,0.0,0.0,0.0,2403.959721174465,2570.8166010365667,1.0,2683.534986649959,2690.2085419210885,1.0,0.0004158073797226212,0.000372503992301439,-3.3811078071056286,-3.4288690683514096,False,924.1258325459404,924.1798853197248,924.080169273414,0.0264606354907274,1071.4321892574976,1092.4735550258451,1073.9285036159004,1068.937950833161,1064.7293012038544,1.2463305407572942
FT-018,0.0,0.0,0.0,2719.6012785888224,2772.583251643039,1.0,2713.042348251479,2765.932062413628,1.0,0.0003675658053497279,0.00036845408865644627,-3.4346648978263934,-3.4336166198412013,False,1372.9191123009864,1372.997683690058,1372.8485441828032,0.0401136096641405,980.422438027575,998.3599555885412,983.254920699392,977.8447214040514,967.5379132700484,1.3146068155169774
FT-154,0.0,0.0,0.0,3116.2051270456295,3458.7214900433178,1.0,2783.60004056718,2770.841444832995,1.0,0.0003208001909543125,0.00035911800094505335,-3.493765381876716,-3.444762825129651,False,1263.7971017854209,1263.8715515041586,1263.7320792002329,0.037321139261873,1498.895810560801,1516.8788947229823,1501.5387958090012,1496.1383324478263,1479.1927665212909,1.3203674931810594
FT-074,0.0,0.0,0.0,2723.07419807351,2797.2392831092966,1.0,2833.38148611946,2724.515786426762,1.0,0.00036709719607021316,0.0003528106590087476,-3.4352189326735796,-3.4524583025686937,False,1178.7694962544108,1178.8389828026638,1178.7095364682805,0.0346786304486905,1244.8608776216845,1262.696978661322,1247.2705609836569,1242.3019230957232,1231.0310019216245,1.2087826948352671
FT-014,0.0,0.0,0.0,2718.919676522759,2885.8815897615436,1.0,2897.6006652186943,2831.448408578469,1.0,0.0003676579160155329,0.00034499405592475837,-3.434556078829045,-3.4621883875392365,False,843.583190546885,843.630050243499,843.5406553510771,0.0244139600441625,963.0868614775412,982.5703484671496,965.7982037305084,960.5184649981504,948.7611850277426,1.2901121418075123
FT-037,0.0,0.0,0.0,2663.60798226518,2747.189032660159,1.0,2909.666258062758,2876.3373183786043,1.0,0.0003752897261644849,0.000343563951115978,-3.425633324558794,-3.463992411350501,False,1025.6898265569414,1025.748006596175,1025.6372240551368,0.0299180645632153,1095.46453629439,1103.265474153602,1098.0912759786563,1092.8921077109414,1081.8746330427098,1.3060567861598344
FT-108,0.0,0.0,0.0,3568.752889089883,3902.3326679096363,1.0,2949.6846659251723,2724.09811831565,1.0,0.0002801314351635562,0.0003389043944776983,-3.552638153753904,-3.469922799752053,False,1230.8065470462725,1230.8777702914354,1230.7478056361565,0.0349307333539019,1298.9114676822571,1315.3311787480875,1301.2326825654698,1296.4986270992797,1285.2202544005015,1.1819301469562054
FT-062,0.0,0.0,0.0,2801.9509681243844,2921.808102702428,1.0,2958.6534797773534,2901.3809197046075,1.0,0.0003567668544231287,0.0003378773923477107,-3.4476155007359317,-3.471240866251468,False,1078.713769906068,1078.77689772975,1078.6606048411224,0.0306502872948344,1212.1759527027516,1230.5396418417658,1214.4559206074891,1209.787676317876,1197.3987579345717,1.2388468855173635
FT-110,0.0,0.0,0.0,2824.110301241298,3078.773036442408,1.0,2972.0036368096294,2987.6183418764317,1.0,0.00035396848029636916,0.00033636016707773474,-3.4510354087166197,-3.473195440468102,False,1397.397689304656,1397.4807202889865,1397.32751164411,0.0396415334606327,1341.878177208506,1358.4040985107413,1343.935126354734,1339.536640575101,1327.251101175941,1.0627275704614252
FT-090,0.0,0.0,0.0,3998.5250136372188,4241.191853969259,1.0,3296.033218616411,3025.7020417162184,1.0,0.0002500296901732807,0.0003033029798891886,-3.6020084172766964,-3.518123322814711,False,1231.3077713436496,1231.380369112572,1231.245613570184,0.0356744176158798,1298.9480323268451,1316.757474099437,1301.0705844761897,1296.563144995367,1284.9935937696846,1.1223607034036005
FT-083,0.0,0.0,0.0,3183.904454987846,3216.0434354334648,1.0,3321.1428139396644,3360.7722481204605,1.0,0.0003139811614863078,0.0003010105392832644,-3.50309640832162,-3.5214182981854454,False,1224.8042649657891,1224.876041896912,1224.7402364071952,0.0346338316722824,1299.2791674223463,1319.7385787963844,1301.3711060851224,1296.826881389742,1284.575736753402,1.191957931979993
FT-017,0.0,0.0,0.0,3279.401444235843,3671.624478163252,1.0,3416.1317077924805,3494.6811600753776,1.0,0.00030484073885443197,0.00029264309529526895,-3.515926994427567,-3.533661718296903,False,1684.17080155624,1684.264407634248,1684.0859451448723,0.0479215646611591,963.0445524548423,982.7533423382316,965.7307566193588,960.5088259175976,948.8170107551284,1.2959592001488849
FT-043,0.0,0.0,0.0,3118.8095264918284,3467.1984837345417,1.0,3548.3534298493914,3775.261590057368,1.0,0.0003205323887591569,0.00028174145510283336,-3.494128079877836,-3.5501492467386884,False,1005.172041771252,1005.2308196005796,1005.1142487241556,0.029859711948434,1156.3855354906916,1177.111414619113,1158.8826604052406,1153.7486667864507,1140.2857042395556,1.3065927903911043
FT-085,1.1594200307478186,0.0,0.16666666666666666,7369.696948499053,7351.899384084358,1.0,7671.207583805171,7768.542801169438,1.0,0.0002929736557935076,0.00028146006311221503,-3.5331714296728136,-3.5505832192866795,False,1224.2975971419808,1224.3676798771355,1224.2360970656302,0.0338887890806766,1299.5622354883926,1326.7008043924968,1301.6533649016435,1297.2715763988908,1284.4157231648746,1.108347628423208
FT-171,0.0,0.0,0.0,4101.889504258449,4206.205681848026,1.0,3588.978393698937,3554.083657936086,1.0,0.00024373066809673654,0.00027855320849707097,-3.613089821052458,-3.5550918347828975,False,1262.7926388390904,1262.8650537775038,1262.7251615197877,0.0354453082579663,1499.0089198979422,1518.4259655164649,1501.8736659668195,1496.264148959211,1479.0215741033132,1.3682078056744542
FT-157,0.0,0.0,0.0,4652.940872544712,4939.733916831134,1.0,4070.875991327187,4011.2658451877815,1.0,0.00021487165982261684,0.00024558704688697067,-3.667820861354948,-3.609794543124774,False,1263.2947685123595,1263.368664598244,1263.2276740087248,0.0374424281621028,1498.9586431862058,1519.8445044172583,1501.829279831422,1496.1558304650562,1479.1106853079289,1.3746438578061395
FT-019,0.0,0.0,0.0,4116.246071318711,4331.816927520531,1.0,4242.876393101306,4347.210124374825,1.0,0.00024288079523984108,0.00023563363005236538,-3.6146068238161133,-3.6277627261775156,False,1683.166364634833,1683.26232662497,1683.0821093374764,0.0492099928764424,963.0453163090324,983.7856538834136,965.6248348152288,960.3374353114888,949.269331655193,1.3454293142813007
FT-168,0.0,0.0,0.0,4360.541664934453,4332.016043405272,1.0,4331.653048170472,4375.237042552626,1.0,0.0002292767275479021,0.00023080546466148843,-3.6396400255599146,-3.6367539128289823,False,1336.3262451050714,1336.405389862383,1336.2566589899025,0.0391003658010661,1551.2877356272045,1571.0304137199175,1553.9989897891342,1548.747391469725,1537.806266046342,1.2870543607151437
FT-140,0.0,0.0,0.0,4226.345298832553,4428.49105480466,1.0,4499.584624724318,4475.231525102351,1.0,0.00023655507873373045,0.0002221933556157173,-3.6260677234033816,-3.653268932175414,False,1223.2883799925703,1223.3621200936468,1223.2287480892585,0.0350061702112344,1257.8617538028573,1269.8666980654696,1259.7405650826165,1255.3353370369402,1245.8577879085085,1.1917479948660925
FT-165,0.0,0.0,0.0,4330.35494209882,4300.575653459818,1.0,4536.387710929152,4386.005286717726,1.0,0.00023087463700572082,0.0002203911289289456,-3.636623774373733,-3.6568058904679117,False,1255.2798171824015,1255.3525416489088,1255.2149199475878,0.036872816699603,1499.3447722912745,1520.15945308811,1501.9008236691704,1496.6776349502495,1481.9525590833746,1.2738417443216894
FT-099,0.0,0.0,0.0,4622.3856251563175,4756.170217272062,1.0,4808.374720012781,4680.101080567319,1.0,0.00021629171370843414,0.00020792723757597796,-3.6649601183770706,-3.682088616228265,False,1296.3371434985418,1296.4131279821509,1296.2692935047885,0.0373652226579875,1325.9803275270754,1346.0861753380832,1328.1422415901347,1323.4768212611054,1305.3386232127343,1.1912823835485984
FT-041,0.0,0.0,0.0,4503.070971084091,4713.139480357815,1.0,4888.526507889115,4854.952348758719,1.0,0.00022202136831767297,0.00020451878078307334,-3.65360522511757,-3.689266804938077,False,1025.1883020825835,1025.2470030177271,1025.1352405717655,0.0297741950913376,1095.323555128769,1102.8408436153272,1098.0563633672148,1092.842493768012,1078.72885869897,1.2868239953887035
