feature,n_qc_samples,qc_detection_rate,qc_mean_intensity,qc_median_intensity,qc_std_intensity,qc_cv_pct,qc_mean_intensity_batch1,qc_cv_pct_batch1,qc_order_spearman_rho,qc_order_spearman_abs,mz,mz max,mz min,mz std,rt,rt end,rt max,rt min,rt start,rt std
FT-117,16,1.0,2195.771428348932,2468.6747867415975,670.6973939403669,30.544954965767307,2195.771428348932,30.544954965767307,0.8735294117647058,0.8735294117647058,1034.319112072233,1034.3791365004477,1034.2691452052984,0.0295539645166638,1419.481401442064,1437.173489695009,1421.2976504376825,1417.141106790319,1405.209990791653,1.1360127306637906
FT-214,16,1.0,724.3151600157938,727.7207719344833,221.49404288366048,30.579788345011412,724.3151600157938,30.579788345011412,0.02058823529411765,0.02058823529411765,1560.5106879252833,1560.603218971056,1560.4389892318009,0.0469938642049179,1455.2785186733047,1469.0251868111725,1457.2718004475466,1453.2646538510369,1442.4326360793343,1.0442360641897566
FT-084,16,1.0,937.335373035028,951.6769835357013,287.1905820822939,30.639042368836495,937.335373035028,30.639042368836495,0.26176470588235295,0.26176470588235295,1224.2978759761004,1224.3667494540175,1224.2365630785655,0.0355838123362433,1257.7376008872648,1268.2375238108073,1259.5745263285503,1255.5683653972703,1246.972209575565,1.100626009489861
FT-118,16,1.0,1217.939932694575,1144.6068905184125,374.8070130532649,30.7738504167476,1217.939932694575,30.7738504167476,0.055882352941176466,0.055882352941176466,1560.0017940800249,1560.090017053007,1559.919869866818,0.0433290812359491,1455.4088624671206,1469.8380283733015,1457.1646166902804,1453.1566235223015,1441.8293720287295,1.0131394302246124
FT-153,16,1.0,141.39530207407512,130.16797181122774,43.51786900819242,30.777450431411072,141.39530207407512,30.777450431411072,0.023529411764705882,0.023529411764705882,1088.6918828508271,1088.7513371347547,1088.6296921898063,0.0323400428121432,1473.446015556528,1483.6614707498018,1476.5098227948197,1470.4869684703458,1467.3194005629591,1.339608092953679
FT-203,16,1.0,1680.5062875592694,1788.4100457066343,518.2595759916073,30.839490445722536,1680.5062875592694,30.839490445722536,0.8676470588235294,0.8676470588235294,1033.9851251097311,1034.0431134347784,1033.93021982602,0.0303773301958856,1419.5994173936797,1436.3402098797728,1421.5891002033584,1417.1693973731028,1406.504333983076,1.2292331845144575
FT-184,16,1.0,1611.1087325989288,1616.295880578683,497.7709015443758,30.896170536013813,1611.1087325989288,30.896170536013813,0.5764705882352941,0.5764705882352941,809.0412002643465,809.0880344897744,808.9996841611195,0.0236203538121697,1121.032321128916,1139.3550392750944,1123.4003501883312,1118.4709922131613,1104.8390810677215,1.311603084577435
FT-250,16,1.0,876.8528885709525,888.936857054164,270.9824194231323,30.903977503542787,876.8528885709525,30.903977503542787,0.5352941176470588,0.5352941176470588,1069.708344315076,1069.774287255223,1069.649218122904,0.030644853390045,1173.681223284433,1187.769702729723,1175.700209664516,1171.3635911074043,1163.6172158377544,1.1401411506553842
FT-187,16,1.0,1249.9772435550733,1270.8102461227904,388.0312062416836,31.0430616431128,1249.9772435550733,31.0430616431128,0.5235294117647059,0.5235294117647059,931.6249044842097,931.6794619563228,931.5717895491504,0.0272151232804482,1117.1180883829777,1133.3014284331186,1119.8573127218217,1114.319571095626,1106.9318692437553,1.3574661876097962
FT-125,16,1.0,391.7480786464344,382.0228638056886,121.65566871244472,31.05456678505959,391.7480786464344,31.05456678505959,-0.3970588235294118,0.3970588235294118,1039.65820184451,1039.7156227742005,1039.6116036892988,0.0271609162775383,1455.661683126547,1466.5936145782448,1457.6419700348458,1453.1418866655522,1444.138712882998,1.1481226616014215
FT-151,16,1.0,155.02049247926035,140.5419345759604,48.4582789104025,31.259272974433078,155.02049247926035,31.259272974433078,0.26176470588235295,0.26176470588235295,1088.6951060782058,1088.7596143680532,1088.630881136988,0.0330279363335156,1438.8803038529063,1444.1661421831948,1441.2777670267333,1436.5525669265598,1430.835098715389,1.1930280235989963
FT-227,16,1.0,656.1784100901457,697.8866576806015,205.32526247045692,31.291072567024777,656.1784100901457,31.291072567024777,0.6411764705882352,0.6411764705882352,815.5263145478614,815.5720124399368,815.4833781251697,0.0234497161485411,1257.9480855586548,1270.610866815275,1259.5108106778086,1255.372326819194,1246.8639153493934,1.1653434695229583
FT-236,16,1.0,1048.3515380098256,1169.398324177103,329.3299510019425,31.41407620073105,1048.3515380098256,31.41407620073105,0.8411764705882352,0.8411764705882352,1034.9898999251243,1035.0498484503012,1034.9323592474368,0.030924112226632,1419.3602150227453,1435.8320741768357,1420.919376846407,1417.2551242460954,1405.4176036421077,1.002582734876893
FT-110,16,1.0,2824.110301241298,3078.773036442408,887.8278662798526,31.437435920601978,2824.110301241298,31.437435920601978,0.3029411764705882,0.3029411764705882,1397.397689304656,1397.4807202889865,1397.32751164411,0.0396415334606327,1341.878177208506,1358.4040985107413,1343.935126354734,1339.536640575101,1327.251101175941,1.0627275704614252
FT-212,16,1.0,1780.0740063048067,1927.5626427024167,566.0173960776309,31.79740808937526,1780.0740063048067,31.79740808937526,0.7941176470588236,0.7941176470588236,1034.6524894655838,1034.712526312989,1034.5946546772016,0.0289896148038387,1419.5355960078075,1437.3696770828783,1421.3266819845712,1417.0516013166043,1406.067496310462,1.0710088590038451
FT-043,16,1.0,3118.8095264918284,3467.1984837345417,996.4534752853947,31.94980221848458,3118.8095264918284,31.94980221848458,0.5617647058823529,0.5617647058823529,1005.172041771252,1005.2308196005796,1005.1142487241556,0.029859711948434,1156.3855354906916,1177.111414619113,1158.8826604052406,1153.7486667864507,1140.2857042395556,1.3065927903911043
FT-046,16,1.0,5583.736964527925,6214.375052255997,1787.991049942144,32.02140540109251,5583.736964527925,32.02140540109251,0.6,0.6,1004.1671268211272,1004.2261217749128,1004.1153691754812,0.0293680548858246,1156.358765017695,1178.0238250061675,1158.835709078045,1153.6774251130128,1138.0932935777616,1.2480085387190163
FT-050,16,1.0,5273.6830605610785,5835.011822224401,1695.182955433331,32.14419478695363,5273.6830605610785,32.14419478695363,0.5882352941176471,0.5882352941176471,1004.669623849698,1004.7279192531678,1004.6184698161242,0.0294407585087183,1156.3925786840523,1179.3259458956536,1158.8210746310124,1153.76426801242,1138.7118691983476,1.295796204185867
FT-147,16,1.0,1243.2840083105589,1213.9348659553712,400.39524340857656,32.20464839346363,1243.2840083105589,32.20464839346363,-0.13529411764705881,0.13529411764705881,1633.0436758967032,1633.1441146353052,1632.9696891058245,0.0449364037120985,1455.2477318872882,1465.6225339104108,1456.8264409502044,1453.1028637962902,1445.261146881999,0.9790647979449134
FT-202,16,1.0,157.84461632562994,165.24431119356984,51.34090149313443,32.5262290778542,157.84461632562994,32.5262290778542,0.7176470588235294,0.7176470588235294,1033.9870057402484,1034.0472286109705,1033.928817254043,0.0317203756271548,1386.1519996372765,1394.7988818241977,1389.2728290402838,1383.1683020518017,1377.1626443129362,1.4789205614544831
FT-108,16,1.0,3568.752889089883,3902.3326679096363,1167.8967187313076,32.7256258706427,3568.752889089883,32.7256258706427,-0.5147058823529412,0.5147058823529412,1230.8065470462725,1230.8777702914354,1230.7478056361565,0.0349307333539019,1298.9114676822571,1315.3311787480875,1301.2326825654698,1296.4986270992797,1285.2202544005015,1.1819301469562054
FT-122,16,1.0,1103.9610665946047,1114.1898678481268,361.46533652704164,32.74258010221827,1103.9610665946047,32.74258010221827,0.2441176470588235,0.2441176470588235,1558.9975814931574,1559.0919110686575,1558.9204884819696,0.0442520577550481,1455.6854919433242,1470.0663666291705,1457.630313211872,1453.345694785168,1443.0093526840212,1.0182380922440444
FT-107,16,1.0,2094.548256323321,2313.8026460538595,687.5911574307288,32.82765891666285,2094.548256323321,32.82765891666285,0.30882352941176466,0.30882352941176466,1397.901805271989,1397.9834075650972,1397.8282910010066,0.0396093255769532,1341.8330587617788,1358.3836253996826,1343.8904369989768,1339.4186134601964,1327.118866212901,1.1558570366518297
FT-200,16,1.0,118.20702815776716,100.9150060380462,38.936723969094,32.93943226212099,118.20702815776716,32.93943226212099,0.3411764705882353,0.3411764705882353,1039.6606356714726,1039.7152117448236,1039.609987920612,0.0285971293977563,1386.5689310879638,1396.528175354006,1389.322205274966,1383.8648933908498,1377.2603266789347,1.358794537316638
FT-090,16,1.0,3998.5250136372188,4241.191853969259,1321.9325994447286,33.0605059349684,3998.5250136372188,33.0605059349684,-0.5235294117647059,0.5235294117647059,1231.3077713436496,1231.380369112572,1231.245613570184,0.0356744176158798,1298.9480323268451,1316.757474099437,1301.0705844761897,1296.563144995367,1284.9935937696846,1.1223607034036005
FT-129,16,1.0,1529.806824541409,1513.1056391490288,508.95694135107203,33.26936010392308,1529.806824541409,33.26936010392308,0.19117647058823528,0.19117647058823528,1559.499840726536,1559.591193601963,1559.4186670548086,0.044603153211056,1455.3698325798234,1469.8877197763204,1457.3428571525346,1453.1341868624918,1441.7818338974682,1.0536807743373076
FT-019,16,1.0,4116.246071318711,4331.816927520531,1376.7503271114867,33.44674500157909,4116.246071318711,33.44674500157909,0.25588235294117645,0.25588235294117645,1683.166364634833,1683.26232662497,1683.0821093374764,0.0492099928764424,963.0453163090324,983.7856538834136,965.6248348152288,960.3374353114888,949.269331655193,1.3454293142813007
FT-112,16,1.0,618.9770275743064,645.113150694446,207.4311224991488,33.51192584837041,618.9770275743064,33.51192584837041,0.4705882352941176,0.4705882352941176,1295.833757739158,1295.9055910747572,1295.7695076366322,0.0377600808592019,1284.7258569724574,1295.3360296396097,1286.8981919328824,1282.3580923089296,1272.7005949753996,1.0657237935960988
FT-022,16,1.0,1931.4354881676734,1974.8289274444764,647.2876659065107,33.51329463872406,1931.4354881676734,33.51329463872406,0.3852941176470588,0.3852941176470588,1454.994982263801,1455.078441648726,1454.920198358498,0.0427925433009234,1013.8599853437128,1031.0396689111074,1016.4947372485714,1011.0331473889784,999.7792065798594,1.343328762546636
FT-143,16,1.0,1464.771087251278,1451.1723739256547,492.4537234018661,33.619841877544296,1464.771087251278,33.619841877544296,-0.2029411764705882,0.2029411764705882,1632.5484544078683,1632.6430337023194,1632.4618631254198,0.0461621359007383,1455.1631672982346,1465.2903601828598,1457.14821150355,1452.7942091509242,1445.2795851632454,1.1089243890799865
FT-109,16,1.0,2167.6842351855566,2367.6817531662036,729.8014324119465,33.66733127297364,2167.6842351855566,33.66733127297364,0.3529411764705882,0.3529411764705882,1396.899301617407,1396.9803416469035,1396.8265741735293,0.0398332420027345,1341.7972869078426,1357.880144119264,1344.0520152636232,1339.454277055849,1326.836228992628,1.118430322145405
FT-145,16,0.9375,1057.5379063408889,1071.2001156175324,357.8878058636078,33.841605460924775,1057.5379063408889,33.841605460924775,-0.3029411764705882,0.3029411764705882,1632.0422244647154,1632.143549164095,1631.944909954586,0.0498037752269419,1455.2449080604651,1465.325859832764,1457.0759410058563,1452.9375087822204,1445.226665496828,1.1451980467965952
FT-221,16,1.0,1428.0417919737756,1535.8146031269803,486.13707828463794,34.042216482524715,1428.0417919737756,34.042216482524715,0.5911764705882353,0.5911764705882353,1005.6756059707232,1005.7351871901508,1005.6206808174506,0.0294205207121462,1156.2008704897985,1172.2008562088015,1158.7916354985457,1153.40959517587,1141.539906588467,1.314394711507909
FT-231,16,1.0,1042.5955671103536,1037.1321067242782,355.68223942250825,34.11507305832052,1042.5955671103536,34.11507305832052,0.19705882352941176,0.19705882352941176,1617.0940780665944,1617.1847382877168,1616.99771246037,0.0467831616732671,1121.0916356070506,1137.366105013117,1123.9482234616291,1118.300088291527,1106.5071899946356,1.4566489118648474
FT-106,16,1.0,2500.145921880725,2755.8175622568106,857.3852656634101,34.29340896304346,2500.145921880725,34.29340896304346,-0.5176470588235293,0.5176470588235293,1231.808475840107,1231.8816441917318,1231.7485069533702,0.0346626482309744,1298.7819691151412,1313.5432695305844,1301.0484503119612,1296.3875712884785,1285.6570666769262,1.139751591946598
FT-136,16,1.0,150.17727872789396,134.59316491145952,51.67176788855324,34.407180850691304,150.17727872789396,34.407180850691304,-0.06176470588235294,0.06176470588235294,1040.0009583626654,1040.0569257891393,1039.9470140830122,0.0281851224878726,1386.0494617442523,1396.068245569866,1387.9975391137882,1383.8138140663868,1376.509656906129,1.1247046995250976
FT-249,16,1.0,57.44579966488082,56.93192353248253,20.037110821016608,34.88002767461898,57.44579966488082,34.88002767461898,0.44705882352941173,0.44705882352941173,1069.709184439815,1069.7804240606993,1069.6449862815853,0.032195006247936,1158.0681524278946,1163.6372934068968,1160.4743729659026,1155.2261009596696,1149.9450179508715,1.242632907231868
FT-164,16,1.0,1414.7916590414427,1552.3440938453414,494.8195597460416,34.974729783273844,1414.7916590414427,34.974729783273844,-0.7588235294117647,0.7588235294117647,1344.339916651195,1344.4162181739332,1344.2731293168692,0.0370421980230278,1551.2785241791908,1565.3491908853705,1553.5953896955382,1548.733487286708,1538.2206331599846,1.2805126239551534
FT-116,16,1.0,201.7508324287772,211.05606252022366,70.9143727247096,35.14948209680574,201.7508324287772,35.14948209680574,0.8294117647058824,0.8294117647058824,1034.3156777245072,1034.3733453488437,1034.2664963897112,0.0277415348472434,1386.2288582150331,1396.2981626211867,1388.9721706356552,1383.0239916368391,1375.9949180878775,1.5877595200199193
FT-121,16,1.0,1594.7126915775868,1640.2420764114704,560.5928468515376,35.15321912293587,1594.7126915775868,35.15321912293587,0.26176470588235295,0.26176470588235295,1558.995169070793,1559.0819550228848,1558.9198968448936,0.042817280695425,1419.464297181073,1435.8906794118377,1421.563979355039,1417.0187324451276,1406.8921053540569,1.117459420027129
FT-205,16,1.0,305.2181539913414,290.294463948975,107.30187309673734,35.155796499503545,305.2181539913414,35.155796499503545,0.28823529411764703,0.28823529411764703,1559.5079808864853,1559.593122537758,1559.4291321157314,0.0434378052259568,1385.8104858293589,1396.1924584706642,1388.2480646536085,1383.251170625242,1375.8304738998434,1.2375875733611723
FT-185,16,1.0,704.0531607739538,660.8468349727442,250.8712196733055,35.63242573863698,704.0531607739538,35.63242573863698,-0.3411764705882353,0.3411764705882353,931.6414646729085,931.6860469922854,931.5946942259465,0.0260586297151206,1057.9007241015097,1071.3753969916013,1060.667301728328,1055.003061513269,1045.429825618348,1.4463668036397197
FT-017,16,1.0,3279.401444235843,3671.624478163252,1172.9981071296722,35.768664711404405,3279.401444235843,35.768664711404405,0.2588235294117647,0.2588235294117647,1684.17080155624,1684.264407634248,1684.0859451448723,0.0479215646611591,963.0445524548423,982.7533423382316,965.7307566193588,960.5088259175976,948.8170107551284,1.2959592001488849
FT-128,16,1.0,2183.8080818278986,2250.9765622731957,782.3337846470332,35.824292031752236,2183.8080818278986,35.824292031752236,0.28529411764705886,0.28529411764705886,1559.5001805325464,1559.5898928598965,1559.4213651654734,0.0452821540101573,1419.26972000283,1434.98844392838,1421.1230373671274,1417.110955369115,1406.1567343434988,1.0686491312695778
FT-213,16,1.0,1048.985504699794,1046.8565386405148,375.8574115600217,35.83056294639526,1048.985504699794,35.83056294639526,0.3147058823529411,0.3147058823529411,1560.5057355603417,1560.5939289632963,1560.419867474586,0.0447411201277256,1419.153460464564,1432.79973961325,1420.7644262107144,1416.8304331429194,1406.3754851397352,1.084823661888734
FT-243,16,1.0,161.443969675892,186.9294687389695,58.155347845493765,36.02200067444077,161.443969675892,36.02200067444077,0.6911764705882353,0.6911764705882353,1083.0184165320716,1083.081155245212,1082.9536937910798,0.0367099381181748,1438.918439562102,1444.8087708493492,1440.6161703055536,1436.2722954248684,1431.0281680492635,1.1621010653959112
FT-245,16,1.0,88.51679395190241,96.68840659678007,31.971604439120288,36.11925264316823,88.51679395190241,36.11925264316823,0.8058823529411765,0.8058823529411765,1083.02130840629,1083.085385012217,1082.9524375265098,0.0367501395346961,1473.1330249701502,1482.318571374777,1476.1689162150667,1469.9701177376287,1466.9295087773758,1.491661240294952
FT-148,16,1.0,177.81589617208553,157.30933799579344,64.60589304400187,36.333024456642505,177.81589617208553,36.333024456642505,-0.23823529411764705,0.23823529411764705,1633.0433891731236,1633.1408675210662,1632.9657943151262,0.0455721833872696,1473.397159852177,1482.8077298944656,1475.3327389874703,1471.072093996486,1466.4682648398627,1.0908347103613008
FT-015,16,1.0,1659.047450135412,1729.5676458587275,610.7479512775162,36.81316958280288,1659.047450135412,36.81316958280288,0.3029411764705882,0.3029411764705882,1685.172273985871,1685.2705514689096,1685.0893153104369,0.0491659417086484,962.883033571473,978.8590223892908,965.5223748060172,960.160472210801,950.0644366637516,1.3022834918697654
FT-192,16,1.0,110.81134070934324,124.97371740300707,40.86238852222419,36.87563769254062,110.81134070934324,36.87563769254062,0.6617647058823529,0.6617647058823529,1068.7037715820934,1068.7709537862363,1068.644656968828,0.0326297049075302,1157.8147203461158,1163.3792711145747,1159.779912946269,1155.301746795193,1149.5256244435009,1.1713404979799975
FT-241,16,1.0,75.5960270019099,79.76066116487233,28.169280107806618,37.26291079701177,75.5960270019099,37.26291079701177,0.7588235294117647,0.7588235294117647,1083.3479141235127,1083.4274300384948,1083.284999164605,0.0411502899069144,1473.3785589320328,1482.4898161206963,1474.8711895611846,1471.0252971599662,1467.2716426849436,1.1772538924513325
FT-206,16,1.0,164.53404527072766,194.14950543863293,61.61573430300889,37.448622989622066,164.53404527072766,37.448622989622066,0.823529411764706,0.823529411764706,1034.6560763743712,1034.7123139359592,1034.6014150768017,0.0298462974025474,1386.0386461317642,1395.2626547813416,1388.8838369044424,1383.0236739106767,1376.8958172798157,1.443510211018104
FT-247,16,1.0,1464.0742295842274,1662.3477050580764,554.6961934805311,37.88716325114578,1464.0742295842274,37.88716325114578,-0.2588235294117647,0.2588235294117647,1210.8237284316058,1210.891724017278,1210.7669821389634,0.0351758775228439,886.0371926968076,894.1140489578265,889.3313556931638,883.5432505380602,881.398349761962,1.3360069536514618
FT-156,16,1.0,1732.6610796448417,1769.0701202807338,663.068913821965,38.268817924731124,1732.6610796448417,38.268817924731124,0.2735294117647059,0.2735294117647059,1560.001369125993,1560.0914572782103,1559.9171022035998,0.0453103280372081,1419.237135066407,1434.9778151004848,1421.147539593874,1416.8768402638188,1406.173628949106,1.0870526004769543
FT-215,16,1.0,33.18757460515258,35.77106964668127,13.00138053955621,39.175446516473265,33.18757460515258,39.175446516473265,-0.2676470588235294,0.2676470588235294,1089.0277133500265,1089.0840974617545,1088.9738160692943,0.0318770459075913,1422.7716282760944,1429.112756517201,1425.6933220631165,1419.2835515569586,1415.3012233310244,1.4437953850017748
FT-201,16,1.0,234.61268382121654,233.98996537106052,92.3030764644183,39.34274778372879,234.61268382121654,39.34274778372879,0.07647058823529412,0.07647058823529412,1560.0025678909035,1560.0923396222902,1559.9118780120905,0.0482189961015412,1385.9591274494428,1395.7667957652686,1388.5420000753802,1383.4854303484206,1375.953470205332,1.22676144180058
FT-235,16,1.0,102.78573053057019,110.87905949090451,40.979548415293124,39.86890807095555,102.78573053057019,39.86890807095555,0.8176470588235294,0.8176470588235294,1034.9871234609543,1035.0479195722205,1034.9301733190198,0.0307738226139136,1385.9991044260155,1394.4329527557886,1388.520781427043,1383.2604731417296,1376.6256570034318,1.282938054828365
FT-120,16,1.0,210.97358428737374,219.47546044786708,85.75111987140191,40.64542969256171,210.97358428737374,40.64542969256171,0.17058823529411765,0.17058823529411765,1558.9989797646351,1559.0842363807174,1558.920019528133,0.044886920178662,1386.1476473421424,1396.046158381872,1388.6361896759065,1383.3754083622428,1376.375687190463,1.270025774274783
FT-239,16,1.0,132.44490444288004,137.5501645454943,53.99763436836511,40.76988434964884,132.44490444288004,40.76988434964884,0.6029411764705882,0.6029411764705882,1083.3425827511437,1083.4166557113358,1083.2876164929687,0.0363729984623317,1439.3248342615186,1444.926219667708,1440.6319758799573,1437.3318144239922,1431.6119139535092,0.9884917727754934
FT-216,16,1.0,113.67280832208658,102.4911177623973,46.45652999697646,40.86863928385059,113.67280832208658,40.86863928385059,0.02647058823529412,0.02647058823529412,1089.030599875195,1089.095919755252,1088.972675063831,0.0313230993416971,1438.9321184551102,1444.1166801452632,1440.781202333408,1436.371538780407,1431.385180950165,1.1684887685804148
FT-146,16,0.9375,214.16382200172248,229.160538196622,88.84494774111707,41.48457330967996,214.16382200172248,41.48457330967996,0.2529411764705882,0.2529411764705882,1633.038705134174,1633.107167277146,1632.9691329723976,0.0425022110452064,1439.0391430336188,1445.0717250636355,1440.7764451317369,1436.86510091518,1430.602291920149,0.996074966973379
FT-225,16,1.0,56.88954332566981,56.90819792015101,24.002249768391014,42.190969315727784,56.88954332566981,42.190969315727784,0.4794117647058824,0.4794117647058824,1077.7143327045933,1077.774000301872,1077.655267159494,0.0311261598865204,1186.9637374633428,1193.886183441663,1190.5084643354585,1183.6865880769894,1179.1995339315472,1.6444793093376109
FT-177,16,1.0,68.19244081104604,62.88971085873621,29.570323565645865,43.36305199513545,68.19244081104604,43.36305199513545,-0.02941176470588235,0.02941176470588235,1372.9222666552944,1373.0044393277417,1372.8475550406097,0.0419239569538517,1005.5678939773716,1014.2933441162128,1009.3238316986228,1001.3395867388192,999.7053329467792,2.0632318308477204
FT-228,16,1.0,751.9026800879519,795.9476373120995,335.21273955827826,44.58193173604164,751.9026800879519,44.58193173604164,0.23823529411764705,0.23823529411764705,1618.0944863886548,1618.192836077746,1618.0103252971178,0.0474912638140451,1121.2716800177573,1134.893977078523,1123.7690728640036,1118.6476203191232,1106.596914117983,1.2163968224129416
FT-134,16,1.0,95.52808774190564,84.56507456310739,43.19338068552329,45.21537246953128,95.52808774190564,45.21537246953128,0.01764705882352941,0.01764705882352941,1088.3568018363508,1088.4270703314248,1088.290582748391,0.0345227235842915,1473.517094540187,1482.6548940485163,1476.0500895172927,1470.3533129077691,1467.699538144199,1.4751542512680245
FT-209,16,1.0,251.8363750452312,255.57681309553607,115.21594952514029,45.75032082019402,251.8363750452312,45.75032082019402,0.2588235294117647,0.2588235294117647,1632.5496568490846,1632.6439370468956,1632.468630968542,0.0492385054668293,1438.8645645787187,1444.8693813855136,1440.6580787895616,1436.0888835821331,1430.697591757474,1.1907313115547458
FT-144,16,1.0,195.42380971906152,190.3449162022128,91.40374782420764,46.77206321768487,195.42380971906152,46.77206321768487,-0.0058823529411764705,0.0058823529411764705,1632.5484775521786,1632.6461105251813,1632.4546442621267,0.0466912860728051,1473.171101763048,1482.4374332428004,1475.4512352411034,1470.6162300679728,1466.381916046143,1.1104967430642156
FT-180,16,1.0,403.61540056181417,396.4374537078483,195.24302365520623,48.3735316797716,403.61540056181417,48.3735316797716,0.33529411764705885,0.33529411764705885,1846.2712907601397,1846.3774994429132,1846.1786216070363,0.0533862657772983,1057.5333992700469,1063.1384947133608,1060.249283829451,1054.8385991324435,1047.2597561326115,1.3137241358138774
FT-029,16,1.0,1413.8118931456133,1541.50014715516,701.029676510776,49.58436690973391,1413.8118931456133,49.58436690973391,0.2735294117647059,0.2735294117647059,1845.2657451181792,1845.3735977845588,1845.168910499205,0.0528826872786653,1070.965956893128,1085.9088605244974,1073.2973908373,1068.1964103160765,1063.1140670776354,1.2396830023498544
FT-181,16,0.9375,1221.0936373939762,1443.9357280085565,634.7347707314445,51.98084334351931,1221.0936373939762,51.98084334351931,0.22352941176470587,0.22352941176470587,1846.2703428802347,1846.3757490022745,1846.1788405008117,0.0534756835928777,1070.925201977295,1084.9925969721205,1073.693689919803,1068.1755747616285,1063.147841652671,1.3700972262640243
FT-210,16,0.875,90.3952652679282,101.32532683965002,47.37795046873678,52.41198234034748,90.3952652679282,52.41198234034748,0.3502576371346299,0.3502576371346299,293.1831414699142,293.1996029087832,293.16727975808595,0.0086518209989555,674.6181627077369,683.8307102655976,677.6995786520689,671.0613470701732,665.6266603631451,1.7099955693838589
FT-047,16,1.0,182.78808546698897,164.33244367313628,95.8486089119459,52.43701123466053,182.78808546698897,52.43701123466053,0.5352941176470588,0.5352941176470588,995.65692637966,995.7086397617136,995.610460153178,0.0270949224828062,1120.1782129636545,1126.083653767903,1122.388534209544,1117.8975231103082,1111.092205754033,1.1569512021216075
FT-190,16,1.0,160.33641639661067,151.9549635877053,84.9591150285092,52.98803412092796,160.33641639661067,52.98803412092796,0.4147058823529412,0.4147058823529412,996.1598538662096,996.22030685846,996.1126477514904,0.0282638266067295,1120.0790796707618,1125.9807273319786,1122.1649823760506,1118.0374858521734,1110.9794875553678,1.0179829325467225
FT-094,16,1.0,6472.473961961428,6259.596186551549,3486.8571420243074,53.87209222495883,6472.473961961428,53.87209222495883,-0.07941176470588236,0.07941176470588236,1221.278586377492,1221.3500894868318,1221.2143035851589,0.0353492358973952,1303.4817365710865,1321.727132797243,1305.6325974876218,1300.8830375216428,1288.7102018083829,1.2677084949312982
FT-097,16,1.0,7306.008277116773,7103.815310695292,3937.432877213141,53.89307988529957,7306.008277116773,53.89307988529957,-0.10882352941176471,0.10882352941176471,1221.7827177901245,1221.8524106055202,1221.7169620344262,0.0354785929041419,1303.3882126599997,1325.25220737901,1305.5225406711747,1300.5926303818032,1288.0357986272763,1.3854620585509168
FT-028,16,1.0,421.65824465694675,507.09111720009685,236.0283191530085,55.976213472367114,421.65824465694675,55.976213472367114,0.44705882352941173,0.44705882352941173,1845.2675702568588,1845.3714278358416,1845.1623419189225,0.0547059411325117,1057.465322843472,1063.011718921446,1060.0061878004767,1054.8746688276972,1047.5546058911905,1.2638959113625776
FT-197,16,1.0,262.8986786247949,239.5718475534667,172.33900917157627,65.55339497066699,262.8986786247949,65.55339497066699,0.7088235294117646,0.7088235294117646,1230.809519318578,1230.877912747094,1230.7412762209678,0.0353371808666718,1266.2292769123917,1275.864038013278,1268.9682879036254,1263.3943549090618,1256.566223871141,1.2845018900553564
FT-172,16,0.8125,44.86338354956652,51.36593806905783,37.34864541779286,83.24972942918775,44.86338354956652,83.24972942918775,0.4690285893335842,0.4690285893335842,886.6352611425967,886.6797677782474,886.5887702166918,0.0241624875229154,674.1885161473726,683.2720027250376,679.4295417213385,668.2875055110654,665.7916876848988,2.238306369755907
FT-251,16,0.6875,18.421988599663745,14.35205463037693,18.942299072109865,102.8243990578499,18.421988599663745,102.8243990578499,0.14031413699623504,0.14031413699623504,887.6472211426521,887.6812600576577,887.5895078640959,0.0254866335531941,674.3056333776316,681.8237132410858,677.5745826924477,670.8389651880215,666.8800310934755,1.6584137163707755
FT-246,16,0.75,191.2102077544888,126.02337654334326,207.4078125877823,108.47109839140545,191.2102077544888,108.47109839140545,0.35260226631284614,0.35260226631284614,886.640677379445,886.6885162538287,886.5933552782225,0.0251461497954597,640.7806068187616,655.6501274724213,645.2189602083051,636.1348053340776,634.6614019332407,1.8430872720483809
FT-183,16,1.0,385.2066526096163,210.18554279356553,440.8295860565433,114.43976449267024,385.2066526096163,114.43976449267024,0.19117647058823528,0.19117647058823528,1026.1928910886666,1026.2538693229394,1026.1336043527974,0.02995941888026,1107.040419851715,1118.291006590189,1109.7816043702717,1104.4961403666218,1102.9698040610858,1.4824875618511024
FT-079,16,1.0,85.72907572772174,58.75250693056185,101.03319632607354,117.85172704644359,85.72907572772174,117.85172704644359,0.3764705882352941,0.3764705882352941,1077.2093617269695,1077.2780627278853,1077.1457095383691,0.033821129808481,1186.4594094558372,1193.3994246262791,1189.5073639083237,1183.6673357354396,1179.0351316011868,1.4609631651882211
FT-174,16,0.9375,37.48465694808375,26.05444097291577,44.315035588022965,118.22179845316255,37.48465694808375,118.22179845316255,-0.02941176470588235,0.02941176470588235,1210.8304701216448,1210.9006110405176,1210.7634042850927,0.0393243797493412,928.6948296247882,936.6544350710782,933.2542365417872,923.4052741038936,921.7589794505756,2.2293708605911333
FT-126,16,1.0,113.85418146069082,74.14734952127291,168.13927068934058,147.67948663123295,113.85418146069082,147.67948663123295,0.1764705882352941,0.1764705882352941,1089.3589349095078,1089.4148180416405,1089.3021122932485,0.0314652651679778,1439.0541834189,1443.9025790192345,1441.7753715424665,1435.925619866697,1431.709452784338,1.5876312466436946
