feature,n_qc_samples_qc_only,qc_detection_rate_qc_only,qc_mean_intensity_qc_only,qc_cv_pct_qc_only,qc_order_spearman_rho_qc_only,qc_order_spearman_abs_qc_only,mz,rt,n_qc_samples_dqc_only,qc_detection_rate_dqc_only,qc_mean_intensity_dqc_only,qc_cv_pct_dqc_only,qc_order_spearman_rho_dqc_only,qc_order_spearman_abs_dqc_only,stable_qc_only_30,stable_dqc_only_30,stable_in_both_30,cv_gap_dqc_minus_qc,abs_drift_gap,potential_concentration_sensitive_flag
FT-208,11,1.0,1209.3457361805747,17.201504873325064,0.14545454545454548,0.14545454545454548,1034.3174542653558,1455.555851617301,5,1.0,864.9675162134106,16.444125640502328,0.9999999999999999,0.9999999999999999,True,True,True,-0.7573792328227356,0.8545454545454544,False
FT-209,11,1.0,287.8050508141068,38.75903165728729,-0.44545454545454555,0.44545454545454555,1632.5496568490846,1438.8645645787187,5,1.0,172.70528835370501,49.425687441107954,0.7,0.7,False,False,False,10.666655783820666,0.2545454545454544,False
FT-210,11,0.8181818181818182,90.29360845386917,62.53805984469608,0.3553539971110001,0.3553539971110001,293.1831414699142,674.6181627077369,5,1.0,90.61891025885805,23.301606253127794,0.7,0.7,False,True,False,-39.236453591568285,0.3446460028889999,False
FT-211,11,1.0,1229.5271113273154,18.87372951057137,-0.36363636363636365,0.36363636363636365,815.8635371185956,1299.0589008403172,5,1.0,988.9500448837041,16.72320577802984,0.9999999999999999,0.9999999999999999,True,True,True,-2.1505237325415294,0.6363636363636362,False
FT-212,11,1.0,2054.2504545161896,20.524676091701796,0.4272727272727273,0.4272727272727273,1034.6524894655838,1419.5355960078075,5,1.0,1176.8858202397641,26.25324612956916,0.8999999999999998,0.8999999999999998,True,True,True,5.728570037867364,0.4727272727272725,False
FT-213,11,1.0,1106.7032770088297,38.11747118564105,-0.3090909090909091,0.3090909090909091,1560.5057355603417,1419.153460464564,5,1.0,922.0064056199168,25.56377158767784,0.9999999999999999,0.9999999999999999,False,True,False,-12.55369959796321,0.6909090909090908,False
FT-214,11,1.0,738.8326238437056,33.56368612479489,-0.5454545454545455,0.5454545454545455,1560.5106879252833,1455.2785186733047,5,1.0,692.376739594388,24.33307439108401,0.8999999999999998,0.8999999999999998,False,True,False,-9.23061173371088,0.3545454545454543,False
FT-215,11,0.9090909090909091,30.5498017188086,42.239713556319714,0.09090909090909091,0.09090909090909091,1089.0277133500265,1422.7716282760944,5,1.0,38.990674955109355,32.07053071457644,0.3,0.3,False,False,False,-10.169182841743272,0.20909090909090908,False
FT-216,11,1.0,125.44140798343334,39.01707334258913,-0.6090909090909091,0.6090909090909091,1089.030599875195,1438.9321184551102,5,1.0,87.78188906712369,33.90499806451935,0.3,0.3,False,False,False,-5.112075278069781,0.30909090909090914,False
FT-217,11,1.0,113.99744515007,22.115485892125964,-0.6181818181818182,0.6181818181818182,1089.0287993120237,1473.4388815633502,5,1.0,120.23522708659122,29.593885404779975,0.8999999999999998,0.8999999999999998,True,True,True,7.478399512654011,0.28181818181818163,False
FT-218,11,1.0,1189.7772693898862,16.73611591390501,-0.4090909090909091,0.4090909090909091,945.1499525476456,1013.699714864276,5,1.0,864.2601220444982,26.026090155650955,0.9999999999999999,0.9999999999999999,True,True,True,9.289974241745945,0.5909090909090908,False
FT-219,11,1.0,1360.2833259701683,21.386455727534432,-0.28181818181818186,0.28181818181818186,809.5439415442514,1120.883361213832,5,1.0,861.9121450337883,28.5833991142553,0.7,0.7,True,True,True,7.196943386720868,0.4181818181818181,False
FT-220,11,1.0,993.890812196715,21.211335519409847,-0.3272727272727273,0.3272727272727273,1098.2292261588002,1176.4712324222012,5,1.0,825.8642575653437,28.080460976451587,0.8999999999999998,0.8999999999999998,True,True,True,6.86912545704174,0.5727272727272725,False
FT-221,11,1.0,1695.4673529688728,16.802917492651265,-0.23636363636363636,0.23636363636363636,1005.6756059707232,1156.2008704897985,5,1.0,839.7055577845615,27.67059414130991,0.8999999999999998,0.8999999999999998,True,True,True,10.867676648658644,0.6636363636363635,False
FT-222,11,1.0,1477.558994352473,15.10839448928169,-0.26363636363636367,0.26363636363636367,1087.6997012829654,1212.1840644998792,5,1.0,991.5196639647426,23.113344654445854,0.8999999999999998,0.8999999999999998,True,True,True,8.004950165164164,0.6363636363636361,False
FT-223,11,1.0,1506.7549492736978,15.209244840456067,-0.18181818181818182,0.18181818181818182,1088.2006657983875,1212.1002271969037,5,1.0,960.5237684717349,23.320540740852405,0.9999999999999999,0.9999999999999999,True,True,True,8.111295900396337,0.8181818181818181,False
FT-224,11,1.0,1188.7122198836414,18.477596050941926,-0.28181818181818186,0.28181818181818186,1253.32364366104,1273.874816816318,5,1.0,795.1910232086818,28.390302809008485,0.8999999999999998,0.8999999999999998,True,True,True,9.912706758066559,0.6181818181818179,False
FT-225,11,1.0,67.83135853454345,28.672039964702545,-0.26363636363636367,0.26363636363636367,1077.7143327045933,1186.9637374633428,5,1.0,32.81754986614779,38.689966877882995,0.6,0.6,True,False,False,10.01792691318045,0.3363636363636363,True
FT-226,11,1.0,677.9752612248142,18.796027127724276,0.02727272727272728,0.02727272727272728,815.1931200400654,1257.978548513949,5,1.0,408.9413790675323,33.36822792729436,0.8999999999999998,0.8999999999999998,True,False,False,14.572200799570087,0.8727272727272726,True
FT-227,11,1.0,756.2983339356383,19.45328083637151,0.009090909090909092,0.009090909090909092,815.5263145478614,1257.9480855586548,5,1.0,435.91457763006184,28.806947259269617,0.9999999999999999,0.9999999999999999,True,True,True,9.353666422898108,0.9909090909090909,False
FT-228,11,1.0,850.5192201812031,38.16883964783964,-0.43636363636363645,0.43636363636363645,1618.0944863886548,1121.2716800177573,5,1.0,534.9462918827992,50.2744748651595,0.8999999999999998,0.8999999999999998,False,False,False,12.105635217319858,0.46363636363636335,False
FT-229,11,1.0,1036.3199281214893,16.81556740438858,-0.3545454545454546,0.3545454545454546,975.1420796493152,1174.724661855747,5,1.0,744.6492208936287,27.5515295703181,0.8999999999999998,0.8999999999999998,True,True,True,10.735962165929518,0.5454545454545452,False
FT-230,11,1.0,923.013584791086,19.949642449245907,-0.10000000000000002,0.10000000000000002,975.6477809466752,1174.6013930519584,5,1.0,663.9927188284234,26.264186916849305,0.8999999999999998,0.8999999999999998,True,True,True,6.3145444676033975,0.7999999999999998,False
FT-231,11,1.0,1149.523144544219,30.692269793686442,-0.5,0.5,1617.0940780665944,1121.0916356070506,5,1.0,807.3548967558506,30.99044714427245,0.8999999999999998,0.8999999999999998,False,False,False,0.298177350586009,0.3999999999999998,False
FT-232,11,1.0,1161.5951378729035,15.10245726811735,-0.24545454545454545,0.24545454545454545,1151.7625057823254,1245.2407794332655,5,1.0,686.1605128395065,25.908746170808687,0.7,0.7,True,True,True,10.806288902691337,0.4545454545454545,False
FT-233,11,1.0,961.8194147125778,16.22031159076533,-0.22727272727272727,0.22727272727272727,1179.778005634704,1244.6512806591527,5,1.0,664.1557884227707,29.86092599310501,0.8999999999999998,0.8999999999999998,True,True,True,13.64061440233968,0.6727272727272725,False
FT-234,11,1.0,1221.2759177163136,19.955573952838666,-0.4000000000000001,0.4000000000000001,1297.3438707330265,1326.1469761141468,5,1.0,842.0866455087289,29.478104323410363,0.8999999999999998,0.8999999999999998,True,True,True,9.522530370571697,0.4999999999999997,False
FT-235,11,1.0,122.7729003510679,26.79919479228136,0.4909090909090909,0.4909090909090909,1034.9871234609543,1385.9991044260155,5,1.0,58.81395692547517,14.783512790903744,0.6,0.6,True,True,True,-12.015682001377614,0.10909090909090907,False
FT-236,11,1.0,1216.8493538706234,18.62302810943752,0.5272727272727273,0.5272727272727273,1034.9898999251243,1419.3602150227453,5,1.0,677.6563431160705,24.907004557092563,0.9999999999999999,0.9999999999999999,True,True,True,6.283976447655043,0.47272727272727255,False
FT-237,11,1.0,609.1017674296276,18.863948445861485,0.045454545454545456,0.045454545454545456,1034.9881000850553,1455.4754033806444,5,1.0,433.21079915987855,29.305331332119202,0.9999999999999999,0.9999999999999999,True,True,True,10.441382886257717,0.9545454545454545,False
FT-238,11,1.0,77.6716780384699,18.513595907355345,0.5181818181818182,0.5181818181818182,1083.34221048445,1423.037280138564,5,1.0,68.40942686793278,31.292442198773735,0.39999999999999997,0.39999999999999997,True,False,False,12.77884629141839,0.11818181818181822,True
FT-239,11,1.0,155.30481439299047,30.87416090641955,0.22727272727272727,0.22727272727272727,1083.3425827511437,1439.3248342615186,5,1.0,82.1531025526371,29.506377483069787,0.9999999999999999,0.9999999999999999,False,True,False,-1.3677834233497634,0.7727272727272726,False
FT-240,11,1.0,856.1970828655991,23.36524516357205,0.6818181818181819,0.6818181818181819,1083.3466638903149,1455.299982043751,5,1.0,669.1196433111423,23.696697505058573,0.8999999999999998,0.8999999999999998,True,True,True,0.33145234148652136,0.21818181818181792,False
FT-241,11,1.0,86.63348226445486,29.189214126887858,0.4909090909090909,0.4909090909090909,1083.3479141235127,1473.3785589320328,5,1.0,51.31362542431101,34.03051939266477,0.8999999999999998,0.8999999999999998,True,False,False,4.841305265776914,0.4090909090909089,True
FT-242,11,1.0,94.17824757028339,23.05585187884048,0.02727272727272728,0.02727272727272728,1083.0169631809986,1422.690822712629,5,1.0,79.90738659242444,22.969846296371838,0.39999999999999997,0.39999999999999997,True,True,True,-0.08600558246864054,0.3727272727272727,False
FT-243,11,1.0,191.9783482780277,17.68930198644669,0.07272727272727274,0.07272727272727274,1083.0184165320716,1438.918439562102,5,1.0,94.2683367511934,42.36386279916627,0.8999999999999998,0.8999999999999998,True,False,False,24.67456081271958,0.827272727272727,True
FT-244,11,1.0,1047.9762939954185,22.019273700553665,0.7181818181818183,0.7181818181818183,1083.0144831519058,1455.407052190095,5,1.0,815.332059635263,22.96302212645348,0.8999999999999998,0.8999999999999998,True,True,True,0.9437484258998161,0.18181818181818155,False
FT-245,11,1.0,102.27264637167883,23.41194626582377,0.5181818181818182,0.5181818181818182,1083.02130840629,1473.1330249701502,5,1.0,58.253918628394345,46.53066099853008,0.9999999999999999,0.9999999999999999,True,False,False,23.118714732706312,0.4818181818181817,True
FT-246,11,0.8181818181818182,257.7439280406393,82.59234220155562,-0.2961283309258334,0.2961283309258334,886.640677379445,640.7806068187616,5,0.2,44.83602312495777,212.4219402263014,0.9746794344808963,0.9746794344808963,False,False,False,129.82959802474576,0.6785511035550629,False
FT-247,11,1.0,1331.9697040117042,46.474028615050244,-0.08181818181818183,0.08181818181818183,1210.8237284316058,886.0371926968076,5,1.0,1754.7041858437792,11.71980024732618,0.19999999999999998,0.19999999999999998,False,True,False,-34.75422836772407,0.11818181818181815,False
FT-248,11,1.0,896.0815846025539,16.014366168109643,-0.24545454545454545,0.24545454545454545,925.1361960129163,1057.851741314575,5,1.0,532.1205970528137,24.087571278735926,0.8999999999999998,0.8999999999999998,True,True,True,8.073205110626283,0.6545454545454543,False
FT-249,11,1.0,66.0249278365218,26.29143180012326,-0.39090909090909093,0.39090909090909093,1069.709184439815,1158.0681524278946,5,1.0,38.57171768727068,26.50906865179934,0.9999999999999999,0.9999999999999999,True,True,True,0.2176368516760796,0.6090909090909089,False
FT-250,11,1.0,1008.4530305560405,19.83448869515261,-0.3090909090909091,0.3090909090909091,1069.708344315076,1173.681223284433,5,1.0,587.3325762037591,25.789306976286092,0.8999999999999998,0.8999999999999998,True,True,True,5.95481828113348,0.5909090909090907,False
FT-251,11,0.7272727272727273,20.237087400612793,72.6112994708839,-0.22323520331332058,0.22323520331332058,887.6472211426521,674.3056333776316,5,0.2,14.428771237575845,193.15530540193365,-0.4472135954999579,0.4472135954999579,False,False,False,120.54400593104974,0.22397839218663734,False
