task_name,feature_space,model_name,feature,n_selected,mean_coef,mean_abs_coef,positive_coef_fraction,n_folds,selection_frequency,sign_consistency
LMU_vs_Dunn,representative,linear_svm,FT-186,6,0.029305852996231337,0.04691986452067742,0.6666666666666666,50,0.12,0.33333333333333326
LMU_vs_Dunn,representative,linear_svm,FT-179,5,0.0949117484367709,0.0949117484367709,1.0,50,0.1,1.0
LMU_vs_Dunn,representative,linear_svm,FT-174,1,0.010862512397234673,0.010862512397234673,1.0,50,0.02,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-046,50,-3.8624249798117294,3.8624249798117294,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-028,50,-0.06451729508736698,0.06451729508736698,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-101,50,0.0038966624750397076,0.0038966624750397076,0.06,50,1.0,0.88
LMU_vs_Dunn,representative,logreg_l1,FT-135,50,0.0012888322915360635,0.0012888322915360635,0.04,50,1.0,0.92
LMU_vs_Dunn,representative,logreg_l1,FT-030,50,-0.001210580179016552,0.001210580179016552,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-005,50,0.0,0.0,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-010,50,0.0,0.0,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-031,50,0.0,0.0,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-040,50,0.0,0.0,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-076,50,0.0,0.0,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-102,50,0.0,0.0,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-161,50,0.0,0.0,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-168,50,0.0,0.0,0.0,50,1.0,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-082,49,0.0,0.0,0.0,50,0.98,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-145,47,0.0,0.0,0.0,50,0.94,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-156,46,-0.00034388413329749406,0.00034388413329749406,0.0,50,0.92,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-184,45,0.0,0.0,0.0,50,0.9,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-096,41,0.0002646395378378905,0.0002646395378378905,0.024390243902439025,50,0.82,0.9512195121951219
LMU_vs_Dunn,representative,logreg_l1,FT-021,32,0.0,0.0,0.0,50,0.64,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-205,26,0.0,0.0,0.0,50,0.52,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-015,20,0.0,0.0,0.0,50,0.4,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-023,18,0.0,0.0,0.0,50,0.36,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-243,14,0.0,0.0,0.0,50,0.28,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-186,6,0.0,0.0,0.0,50,0.12,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-179,5,0.0,0.0,0.0,50,0.1,1.0
LMU_vs_Dunn,representative,logreg_l1,FT-174,1,0.0,0.0,0.0,50,0.02,1.0
